0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,
-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,
-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,
-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,
-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,
-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,
0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,
-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,
