6122,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
6332,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6334,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7053,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7061,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,8,3,
7565,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,8,3,
9926,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5107,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5134,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5136,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9519,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9619,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9621,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10709,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11544,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11079,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7114,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9915,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9930,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6798,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6803,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6159,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6423,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6435,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6447,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6454,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6467,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6471,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6484,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6501,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7312,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6142,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6153,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7175,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7217,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7224,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7802,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8139,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8156,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8163,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8621,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9638,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10758,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11938,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11944,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5101,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5110,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5117,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5123,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9462,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9470,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9486,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9488,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10728,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6319,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6321,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6362,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8872,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6864,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7309,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
27070,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7156,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7160,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7202,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7210,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9059,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10082,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10089,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10103,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10259,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
40098,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
40099,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
41186,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5318,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5379,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6140,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6144,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6814,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6851,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7152,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7157,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7164,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7170,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7216,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8120,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8128,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8134,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8143,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8149,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8157,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8183,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8190,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8578,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10094,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10095,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11539,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
15432,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6237,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7135,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7806,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8588,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5219,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,2,
5224,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5253,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,2,
5258,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,2,
5600,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5604,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6118,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,2,
6119,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6201,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6329,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6331,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6337,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6364,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,2,
6669,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6982,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7040,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,8,2,
7456,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9925,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10168,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5609,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5611,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6126,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5232,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5235,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5242,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5244,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5263,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5265,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6203,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6209,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6213,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7064,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8720,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10285,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6151,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7122,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7126,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7139,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7805,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8518,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8584,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8602,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10148,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10149,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7769,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7773,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8303,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8321,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8328,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8333,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8342,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8345,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9121,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
12062,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5948,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6822,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6824,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6830,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6832,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6839,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6841,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,7,
7763,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7782,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7825,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8318,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9914,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
12059,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6154,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7804,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8521,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8586,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8600,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8629,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8641,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8651,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8656,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8659,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8722,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8729,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6161,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5218,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
5223,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
5237,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5252,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
5257,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
5267,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5599,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
5603,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,3,
6117,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,2,
6200,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6205,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6328,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6336,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7037,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,8,3,
7044,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7168,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8123,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8124,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8140,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8145,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8151,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8192,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8876,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9917,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9923,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11878,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6240,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7148,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8662,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8667,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8674,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8675,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8681,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8683,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8689,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8692,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8697,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8741,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9628,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9654,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10119,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10879,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11940,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5952,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6631,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6842,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6843,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6845,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7781,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8306,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8334,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8335,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8339,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8340,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9123,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10498,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
5132,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
7229,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9611,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9612,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9622,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9625,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9635,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9645,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
9649,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10697,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
10707,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
11541,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
27067,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
6679,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8420,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8427,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8434,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
8442,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0,0,
