63,2,"GLUESCREENSMALLBUTTONMOUSEOVER","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
64,2,"GLUESCREENMEDIUMBUTTONMOUSEDOWN","iUIMainMenuButtonA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
65,2,"GLUESCREENMEDIUMBUTTONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
66,2,"GLUESCREENMEDIUMBUTTONMOUSEOVER","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",0.700000,0,8.000000,45.000000,2,
67,2,"GLUESCREENLARGEBUTTONMOUSEDOWN","iUIMainMenuButtonA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1.000000,0,8.000000,45.000000,2,
68,2,"GLUESCREENLARGEBUTTONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
69,2,"GLUESCREENLARGEBUTTONMOUSEOVER","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
72,2,"GLUECHECKBOXMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
73,2,"GLUECHECKBOXMOUSEOVER","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
75,2,"GLUECHARCUSTOMIZATIONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
76,2,"GLUECHARCUSTOMIZATIONMOUSEOVER","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
77,2,"GLUESCROLLBUTTONMOUSEDOWN","iUIMainMenuButtonA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1.000000,0,8.000000,45.000000,2,
78,2,"GLUESCROLLBUTTONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
79,2,"GLUESCROLLBUTTONMOUSEOVER","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
80,2,"GAMEABILITYBUTTONMOUSEDOWN","uChatScrollButton.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.500000,0,8.000000,45.000000,2,
83,2,"GAMESPELLBUTTONMOUSEDOWN","uChatScrollButton.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.500000,0,8.000000,45.000000,2,
88,2,"GAMEDIALOGOPEN","uEscapeScreenOpen.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
89,2,"GAMEDIALOGCLOSE","uEscapeScreenClose.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
92,2,"GAMESCREENSMALLBUTTONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
93,2,"GAMESCREENSMALLBUTTONMOUSEOVER","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
95,2,"GAMESCREENMEDIUMBUTTONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
96,2,"GAMESCREENMEDIUMBUTTONMOUSEOVER","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
98,2,"GAMESCREENLARGEBUTTONMOUSEUP","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
99,2,"GAMESCREENLARGEBUTTONMOUSEOVER","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
100,2,"GAMETARGETFRIENDLYUNIT","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1.000000,0,8.000000,45.000000,2,
101,2,"GAMETARGETHOSTILEUNIT","iSelectTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1.000000,0,8.000000,45.000000,2,
102,2,"GAMETARGETNEUTRALUNIT","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1.000000,0,8.000000,45.000000,2,
103,2,"GAMEHIGHLIGHTFRIENDLYUNIT","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
104,2,"GAMEHIGHLIGHTHOSTILEUNIT","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
105,2,"GAMEHIGHLIGHTNEUTRALUNIT","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
106,2,"GAMEINITIALATTACK","","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
111,2,"ACTIONBARBUTTONDOWN","uChatScrollButton.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.500000,0,8.000000,45.000000,2,
113,2,"MINIMAPZOOMOUT","uMiniMapZoom.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
114,2,"MINIMAPZOOMIN","uMiniMapZoom.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
115,2,"MINIMAPOPEN","uMiniMapOpen.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
116,2,"MINIMAPCLOSE","uMiniMapClose.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.700000,0,8.000000,45.000000,2,
117,2,"BAGMENUBUTTONPRESS","iEquipmentContainerOpenA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",0.500000,0,8.000000,45.000000,2,
120,2,"LOOTWINDOWCOINSOUND","LootCoinSmall.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",0.700000,32,8.000000,45.000000,2,
121,2,"ITEMWEAPONSOUND","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
122,2,"ITEMARMORSOUND","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
123,2,"ITEMGENERICSOUND","MouseOverTarget.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Interface",1.000000,0,8.000000,45.000000,2,
124,2,"LEVELUPSOUND","LevelUp.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Spells",0.700000,0,8.000000,45.000000,2,
129,4,"Sword2H_ArmorFlesh","m2hSwordHitFlesh1a.wav","m2hSwordHitFlesh1b.wav","m2hSwordHitFlesh1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.500000,0,8.000000,45.000000,2,
130,4,"Sword2H_ArmorFleshCritical","m2hSwordHitFlesh1a.wav","m2hSwordHitFlesh1b.wav","m2hSwordHitFlesh1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
131,4,"Sword2H_ArmorChain","m2hSwordHitChain1a.wav","m2hSwordHitChain1b.wav","m2hSwordHitChain1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
132,4,"Sword2H_ArmorChainCritical","m2hSwordHitChainCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
133,4,"Sword2H_ArmorPlate","m2hSwordHitPlate1a.wav","m2hSwordHitPlate1b.wav","m2hSwordHitPlate1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
134,4,"Sword2H_ArmorPlateCritical","m2hSwordHitPlateCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
135,4,"Sword2H_ShieldMetal","m2hSwordHitMetalShield1a.wav","m2hSwordHitMetalShield1b.wav","m2hSwordHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
136,4,"Sword2H_ShieldMetalCtitical","m2hSwordHitMetalShieldCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
137,4,"Sword2H_ShieldWood","m2hSwordHitMetalShield1a.wav","m2hSwordHitMetalShield1b.wav","m2hSwordHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
138,4,"Sword2H_ShieldWoodCritical","m2hSwordHitMetalShield1a.wav","m2hSwordHitMetalShield1b.wav","m2hSwordHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
139,4,"Sword2H_WeaponMetal","m2hSwordHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
140,4,"Sword2H_WeaponMetalCtitical","m2hSwordHitMetalWeaponCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
141,4,"Sword2H_WeaponWood","m2hSwordHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
142,4,"Sword2H_WeaponWoodCritical","m2hSwordHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword2H",0.750000,0,8.000000,45.000000,2,
143,4,"Sword1H_ArmorFlesh","m1hSwordHitFlesh1a.wav","m1hSwordHitFlesh1b.wav","m1hSwordHitFlesh1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.650000,0,8.000000,45.000000,2,
144,4,"Sword1H_ArmorFleshCritical","m1hSwordHitFleshCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
145,4,"Sword1H_ArmorChain","m1hSwordHitChain1a.wav","m1hSwordHitChain1b.wav","m1hSwordHitChain1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
146,4,"Sword1H_ArmorChainCritical","m1hSwordHitChainCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
147,4,"Sword1H_ArmorPlate","m1hSwordHitPlate1a.wav","m1hSwordHitPlate1b.wav","m1hSwordHitPlate1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
148,4,"Sword1H_ArmorPlateCritical","m1hSwordHitPlateCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
149,4,"Sword1H_ShieldMetal","m1hSwordHitMetalShield1a.wav","m1hSwordHitMetalShield1b.wav","m1hSwordHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
150,4,"Sword1H_ShieldMetalCtitical","m1hSwordHitMetalShieldCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
151,4,"Sword1H_ShieldWood","m1hSwordHitMetalShield1a.wav","m1hSwordHitMetalShield1b.wav","m1hSwordHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
152,4,"Sword1H_ShieldWoodCritical","m1hSwordHitMetalShield1a.wav","m1hSwordHitMetalShield1b.wav","m1hSwordHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
153,4,"Sword1H_WeaponMetal","m1hSwordHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
154,4,"Sword1H_WeaponMetalCtitical","m1hSwordHitMetalWeaponCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
155,4,"Sword1H_WeaponWood","m1hSwordHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
156,4,"Sword1H_WeaponWoodCritical","m1hSwordHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Sword1H",0.750000,0,8.000000,45.000000,2,
157,4,"Axe2H_ArmorFlesh","m2hAxeHitFlesh1a.wav","m2hAxeHitFlesh1b.wav","m2hAxeHitFlesh1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
158,4,"Axe2H_ArmorFleshCritical","m2hAxeHitFleshCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
159,4,"Axe2H_ArmorChain","m2hAxeHitChain1a.wav","m2hAxeHitChain1b.wav","m2hAxeHitChain1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
160,4,"Axe2H_ArmorChainCritical","m2hAxeHitChainCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
161,4,"Axe2H_ArmorPlate","m2hAxeHitPlate1a.wav","m2hAxeHitPlate1b.wav","m2hAxeHitPlate1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
162,4,"Axe2H_ArmorPlateCritical","m2hAxeHitPlateCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
163,4,"Axe2H_ShieldMetal","m2hAxeHitMetalShield1a.wav","m2hAxeHitMetalShield1b.wav","m2hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
164,4,"Axe2H_ShieldMetalCritical","m2hAxeHitMetalShieldCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
165,4,"Axe2H_ShieldWood","m2hAxeHitMetalShield1a.wav","m2hAxeHitMetalShield1b.wav","m2hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
166,4,"Axe2H_ShieldWoodCritical","m2hAxeHitMetalShield1a.wav","m2hAxeHitMetalShield1b.wav","m2hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
167,4,"Axe2H_WeaponMetal","m2hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
168,4,"Axe2H_WeaponMetalCritical","m2hAxeHitMetalWeaponCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
169,4,"Axe2H_WeaponWood","m2hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
170,4,"Axe2H_WeaponWoodCritical","m2hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
171,4,"Axe1H_ArmorFlesh","m1hAxeHitFlesh1a.wav","m1hAxeHitFlesh1b.wav","m1hAxeHitFlesh1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
172,4,"Axe1H_ArmorFleshCritical","m1hAxeHitFleshCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
173,4,"Axe1H_ArmorChain","m1hAxeHitChain1a.wav","m1hAxeHitChain1b.wav","m1hAxeHitChain1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
174,4,"Axe1H_ArmorChainCritical","m1hAxeHitChainCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
175,4,"Axe1H_ArmorPlate","m1hAxeHitPlate1a.wav","m1hAxeHitPlate1b.wav","m1hAxeHitPlate1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
176,4,"Axe1H_ArmorPlateCritical","m1hAxeHitPlateCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
177,4,"Axe1H_ShieldMetal","m1hAxeHitMetalShield1a.wav","m1hAxeHitMetalShield1b.wav","m1hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
178,4,"Axe1H_ShieldMetalCritical","m1hAxeHitMetalShieldCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
179,4,"Axe1H_ShieldWood","m1hAxeHitMetalShield1a.wav","m1hAxeHitMetalShield1b.wav","m1hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
180,4,"Axe1H_ShieldWoodCritical","m1hAxeHitMetalShield1a.wav","m1hAxeHitMetalShield1b.wav","m1hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
181,4,"Axe1H_WeaponMetal","m1hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
182,4,"Axe1H_WeaponMetalCritical","m1hAxeHitMetalWeaponCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
183,4,"Axe1H_WeaponWood","m1hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
184,4,"Axe1H_WeaponWoodCritical","m1hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
186,10,"HumanMaleCombatExertionCritical","HumanMaleAttackA.wav","HumanMaleAttackB.wav","HumanMaleAttackC.wav","HumanMaleAttackD.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Male",1.000000,0,8.000000,45.000000,2,
193,10,"HumanFemaleCombatExertion","mHumanFemaleAttackVoxA.wav","mHumanFemaleAttackVoxB.wav","mHumanFemaleAttackVoxC.wav","mHumanFemaleAttackVoxD.wav","mHumanFemaleAttackVoxE.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
195,2,"HumanFemaleCombatInjury","mHumanFemaleWoundVoxA.wav","mHumanFemaleWoundVoxB.wav","mHumanFemaleWoundVoxC.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
196,2,"HumanFemaleCombatInjuryCritical","mHumanFemaleWoundVoxA.wav","mHumanFemaleWoundVoxB.wav","mHumanFemaleWoundVoxC.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
197,10,"HumanFemaleCombatDeath","mHumanFemaleDeathVoxA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
209,10,"OrcFemaleCombatExertion","mOrcFemaleAttackVoxA.wav","mOrcFemaleAttackVoxB.wav","mOrcFemaleAttackVoxC.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Orc\Female",1.000000,0,8.000000,45.000000,2,
