131,8,12,0,-9674.998047,-1306.913086,118.971863,0,0,0,0,
132,8,13,0,-9575.311523,-1177.973022,128.801300,0,0,0,0,
133,8,14,0,-9488.233398,-943.348755,146.160751,0,0,0,0,
134,8,15,0,-9449.529297,-726.403564,154.392471,0,0,0,0,
135,8,16,0,-9487.820313,-427.299530,135.646042,0,0,0,0,
136,8,17,0,-9493.372070,-158.436417,146.074417,0,0,0,0,
137,8,18,0,-9241.616211,3.949002,173.421585,0,0,0,0,
138,8,19,0,-9133.219727,270.787384,161.116058,0,0,0,0,
2937,8,20,0,-9040.947266,382.200409,155.427200,0,0,0,0,
2938,8,21,0,-8917.180664,414.916351,134.124298,0,0,0,0,
2939,8,22,0,-8834.746094,478.635895,113.225723,0,0,0,0,
176,9,0,0,-8851.029297,497.572052,111.341927,0,0,0,0,
177,9,1,0,-8853.043945,495.963776,111.347191,0,0,0,0,
178,9,2,0,-8870.239258,483.143555,115.773933,0,0,0,0,
179,9,3,0,-8923.743164,449.364197,129.387634,0,0,0,0,
180,9,4,0,-9035.204102,504.112213,138.089325,0,0,0,0,
181,9,5,0,-9109.231445,468.975647,144.206543,0,0,0,0,
182,9,6,0,-9189.167969,411.431000,162.580597,0,0,0,0,
183,9,7,0,-9210.607422,311.571136,95.035042,0,0,0,0,
184,9,8,0,-9258.300781,242.520996,79.053612,0,0,0,0,
185,9,9,0,-9304.223633,202.578934,76.136818,0,0,0,0,
186,9,10,0,-9419.426758,86.853790,67.636925,0,0,0,0,
187,9,11,0,-9494.240234,53.966145,64.305031,0,0,0,0,
188,9,12,0,-9544.910156,-53.520508,64.730377,0,0,0,0,
189,9,13,0,-9550.931641,-130.857422,62.677788,0,0,0,0,
2888,9,14,0,-9578.581055,-215.267685,67.147682,0,0,0,0,
2889,9,15,0,-9619.062500,-306.642151,65.371140,0,0,0,0,
2890,9,16,0,-9614.766602,-418.212463,65.512054,0,0,0,0,
2891,9,17,0,-9588.645508,-480.522461,65.732788,0,0,0,0,
2892,9,18,0,-9617.512695,-559.991455,62.446358,0,0,0,0,
2893,9,19,0,-9631.188477,-641.294067,54.762764,0,0,0,0,
2894,9,20,0,-9656.275391,-742.037415,52.575371,0,0,0,0,
2895,9,21,0,-9645.348633,-801.560791,51.512882,0,0,0,0,
2896,9,22,0,-9585.629883,-867.937927,47.736469,0,0,0,0,
2897,9,23,0,-9590.528320,-937.404297,47.683582,0,0,0,0,
2898,9,24,0,-9622.564453,-995.977844,50.530079,0,0,0,0,
2899,9,25,0,-9636.569336,-1074.783813,52.405460,0,0,0,0,
2900,9,26,0,-9618.684570,-1142.478271,50.846695,0,0,0,0,
2901,9,27,0,-9644.309570,-1218.886963,47.896336,0,0,0,0,
2902,9,28,0,-9659.287109,-1317.529541,55.956875,0,0,0,0,
2903,9,29,0,-9670.286133,-1393.957642,60.647148,0,0,0,0,
2904,9,30,0,-9648.987305,-1498.871338,61.568630,0,0,0,0,
2905,9,31,0,-9627.700195,-1536.102417,60.993633,0,0,0,0,
2906,9,32,0,-9641.588867,-1587.702515,63.198418,0,0,0,0,
2907,9,33,0,-9617.107422,-1675.210571,63.892620,0,0,0,0,
2908,9,34,0,-9611.806641,-1749.591309,64.021973,0,0,0,0,
2909,9,35,0,-9619.329102,-1820.623047,60.135147,0,0,0,0,
2910,9,36,0,-9583.853516,-1913.120239,70.655067,0,0,0,0,
2911,9,37,0,-9529.080078,-1970.169922,86.406471,0,0,0,0,
2912,9,38,0,-9496.894531,-2019.172485,103.225693,0,0,0,0,
2913,9,39,0,-9493.756836,-2051.938965,109.985733,0,0,0,0,
2914,9,40,0,-9453.822266,-2120.265625,82.667931,0,0,0,0,
2915,9,41,0,-9418.244141,-2207.423340,73.141258,0,0,0,0,
2916,9,42,0,-9431.669922,-2238.569580,72.793694,0,0,0,0,
439,12,0,0,-4822.797363,-1157.978271,503.269745,0,0,0,0,
440,12,1,0,-4823.338379,-1154.838013,504.044342,0,0,0,0,
441,12,2,0,-4825.567871,-1144.800781,508.209198,0,0,0,0,
442,12,3,0,-4830.250977,-1124.831055,518.075989,0,0,0,0,
443,12,4,0,-4839.869141,-1077.757202,543.577759,0,0,0,0,
444,12,5,0,-4867.414551,-1047.967407,551.020813,0,0,0,0,
445,12,6,0,-4889.553223,-1032.151123,548.742493,0,0,0,0,
446,12,7,0,-4921.442871,-1008.429321,544.909180,0,0,0,0,
447,12,8,0,-4947.068848,-972.151672,540.798828,0,0,0,0,
448,12,9,0,-4957.788574,-914.514343,543.519470,0,0,0,0,
449,12,10,0,-4964.658203,-901.513123,543.602722,0,0,0,0,
450,12,11,0,-4987.029297,-875.532349,527.603088,0,0,0,0,
451,12,12,0,-5021.612305,-833.380188,507.319336,0,0,0,0,
452,12,13,0,-5066.395996,-799.998291,503.127502,0,0,0,0,
453,12,14,0,-5110.955078,-793.454102,504.344299,0,0,0,0,
454,12,15,0,-5156.021973,-778.874451,486.889069,0,0,0,0,
455,12,16,0,-5203.812988,-713.603516,480.819336,0,0,0,0,
456,12,17,0,-5366.662598,-702.537659,457.859283,0,0,0,0,
457,12,18,0,-5495.627930,-662.212402,442.504883,0,0,0,0,
1248,12,19,0,-5625.248047,-671.737610,439.310394,0,0,0,0,
1249,12,20,0,-5709.962891,-584.979919,433.945038,0,0,0,0,
1250,12,21,0,-5868.214355,-569.537415,453.786560,0,0,0,0,
1251,12,22,0,-6002.713379,-664.599182,468.381622,0,0,0,0,
1252,12,23,0,-6055.952148,-676.701477,491.512604,0,0,0,0,
1253,12,24,0,-6103.060547,-702.841064,500.923492,0,0,0,0,
1254,12,25,0,-6182.807129,-759.242004,471.098206,0,0,0,0,
1255,12,26,0,-6302.093750,-807.986450,425.824707,0,0,0,0,
1256,12,27,0,-6427.895020,-833.903625,376.113068,0,0,0,0,
1257,12,28,0,-6534.434570,-879.641174,342.303436,0,0,0,0,
1258,12,29,0,-6643.684082,-845.249573,294.397339,0,0,0,0,
1259,12,30,0,-6782.545410,-862.067200,284.273102,0,0,0,0,
1260,12,31,0,-6913.290039,-911.216614,281.738220,0,0,0,0,
1261,12,32,0,-6945.105957,-993.701843,272.743164,0,0,0,0,
1262,12,33,0,-7035.354004,-1010.515625,273.806091,0,0,0,0,
1263,12,34,0,-7107.931641,-945.732666,286.628265,0,0,0,0,
1264,12,35,0,-7178.487793,-858.067932,330.934174,0,0,0,0,
1265,12,36,0,-7220.716309,-798.405823,333.542114,0,0,0,0,
1266,12,37,0,-7376.297852,-753.775513,349.039307,0,0,0,0,
1267,12,38,0,-7513.950684,-706.668091,261.967682,0,0,0,0,
1268,12,39,0,-7625.786621,-709.525085,231.209778,0,0,0,0,
1269,12,40,0,-7817.065918,-723.253906,197.413086,0,0,0,0,
1270,12,41,0,-7879.465332,-790.337891,166.989624,0,0,0,0,
1271,12,42,0,-7972.425293,-814.085938,162.116943,0,0,0,0,
1272,12,43,0,-8125.315918,-746.774109,165.820709,0,0,0,0,
1273,12,44,0,-8154.000000,-657.825317,216.733963,0,0,0,0,
1274,12,45,0,-8154.263184,-562.544922,215.448425,0,0,0,0,
1275,12,46,0,-8242.658203,-445.082458,212.041595,0,0,0,0,
1276,12,47,0,-8289.486328,-378.368378,156.277878,0,0,0,0,
1277,12,48,0,-8372.028320,-387.758362,152.279587,0,0,0,0,
1278,12,49,0,-8434.696289,-408.287872,152.143784,0,0,0,0,
1279,12,50,0,-8518.547852,-470.904724,152.038620,0,0,0,0,
1280,12,51,0,-8576.825195,-495.967896,152.345383,0,0,0,0,
1281,12,52,0,-8649.184570,-487.342560,152.433884,0,0,0,0,
1314,12,53,0,-8724.703125,-429.480591,153.900314,0,0,0,0,
2702,12,54,0,-8782.312500,-376.378815,101.405228,0,0,0,0,
2703,12,55,0,-8887.088867,-338.094513,85.907974,0,0,0,0,
2704,12,56,0,-8978.769531,-305.905914,81.108276,0,0,0,0,
2705,12,57,0,-9023.161133,-232.139328,81.065399,0,0,0,0,
2706,12,58,0,-9081.329102,-206.189560,85.815254,0,0,0,0,
2707,12,59,0,-9107.560547,-164.754990,97.085899,0,0,0,0,
2708,12,60,0,-9135.312500,-68.516708,89.709694,0,0,0,0,
2709,12,61,0,-9150.243164,1.430990,86.873505,0,0,0,0,
2710,12,62,0,-9181.913086,81.032227,83.051735,0,0,0,0,
2711,12,63,0,-9131.426758,164.392502,115.597900,0,0,0,0,
2712,12,64,0,-9124.131836,269.961365,161.262802,0,0,0,0,
2713,12,65,0,-9039.152344,381.637115,156.526077,0,0,0,0,
2714,12,66,0,-8916.317383,414.504333,137.873047,0,0,0,0,
2715,12,67,0,-8833.507813,481.685547,112.379593,0,0,0,0,
503,13,0,0,-8847.491211,496.966949,111.661400,0,0,0,0,
504,13,1,0,-8849.624023,495.302643,111.684692,0,0,0,0,
505,13,2,0,-8867.208984,483.624237,114.524170,0,0,0,0,
506,13,3,0,-8935.341797,454.308167,127.164391,0,0,0,0,
507,13,4,0,-9034.739258,493.259003,143.399399,0,0,0,0,
508,13,5,0,-9109.718750,470.771057,157.352402,0,0,0,0,
509,13,6,0,-9213.092773,427.234161,162.404877,0,0,0,0,
510,13,7,0,-9273.826172,275.939453,151.668213,0,0,0,0,
511,13,8,0,-9287.291992,34.381077,153.091553,0,0,0,0,
512,13,9,0,-9231.042969,-249.805237,153.258148,0,0,0,0,
513,13,10,0,-9115.017578,-320.214752,144.742508,0,0,0,0,
514,13,11,0,-8984.970703,-310.885529,150.068573,0,0,0,0,
515,13,12,0,-8761.812500,-406.556549,154.290985,0,0,0,0,
516,13,13,0,-8644.484375,-484.154205,156.797760,0,0,0,0,
517,13,14,0,-8543.973633,-488.519958,156.037796,0,0,0,0,
518,13,15,0,-8434.869141,-407.226563,156.218277,0,0,0,0,
519,13,16,0,-8332.496094,-383.061188,156.972137,0,0,0,0,
520,13,17,0,-8272.149414,-396.352112,184.277878,0,0,0,0,
521,13,18,0,-8236.643555,-435.641724,216.907425,0,0,0,0,
522,13,19,0,-8182.350586,-514.252930,222.154541,0,0,0,0,
1315,13,20,0,-8139.842773,-660.863403,216.592606,0,0,0,0,
1316,13,21,0,-8033.884766,-777.698120,195.434296,0,0,0,0,
1317,13,22,0,-7895.083496,-762.189819,195.406525,0,0,0,0,
1318,13,23,0,-7733.506348,-700.092651,218.323242,0,0,0,0,
1319,13,24,0,-7513.566895,-700.113770,254.989883,0,0,0,0,
1320,13,25,0,-7381.819336,-733.579651,328.240295,0,0,0,0,
1321,13,26,0,-7301.187500,-784.711914,339.517944,0,0,0,0,
1322,13,27,0,-7159.574219,-873.011230,339.517944,0,0,0,0,
1323,13,28,0,-6971.555176,-966.730164,306.879028,0,0,0,0,
1324,13,29,0,-6733.154785,-933.331299,306.879028,0,0,0,0,
1325,13,30,0,-6532.685547,-873.018127,336.075745,0,0,0,0,
1326,13,31,0,-6359.265625,-823.596130,407.377014,0,0,0,0,
1327,13,32,0,-6225.592285,-788.046875,461.078766,0,0,0,0,
1328,13,33,0,-6100.267090,-712.719543,497.644958,0,0,0,0,
1329,13,34,0,-5952.147461,-624.242310,485.185120,0,0,0,0,
1330,13,35,0,-5733.380859,-566.631287,485.335083,0,0,0,0,
1331,13,36,0,-5532.803711,-566.659180,485.668396,0,0,0,0,
1332,13,37,0,-5332.650391,-632.856323,497.973969,0,0,0,0,
1333,13,38,0,-5225.322266,-746.764465,507.251740,0,0,0,0,
1334,13,39,0,-5068.786621,-798.234192,504.294159,0,0,0,0,
1335,13,40,0,-5023.564941,-831.423828,507.347321,0,0,0,0,
1336,13,41,0,-4987.615723,-876.454895,535.127502,0,0,0,0,
1337,13,42,0,-4965.294434,-901.901123,543.127136,0,0,0,0,
1338,13,43,0,-4942.979492,-917.629150,543.127502,0,0,0,0,
1339,13,44,0,-4889.662598,-931.610901,539.193176,0,0,0,0,
1340,13,45,0,-4870.822266,-964.171021,544.403931,0,0,0,0,
1341,13,46,0,-4855.887207,-999.514221,548.121277,0,0,0,0,
1342,13,47,0,-4839.484863,-1034.744507,550.482300,0,0,0,0,
1343,13,48,0,-4817.118652,-1083.213501,544.501282,0,0,0,0,
1344,13,49,0,-4751.693848,-1095.610962,529.973267,0,0,0,0,
1345,13,50,0,-4756.564941,-1141.066406,518.380798,0,0,0,0,
1346,13,51,0,-4795.440430,-1150.447266,512.334045,0,0,0,0,
2608,13,52,0,-4821.613281,-1155.579468,503.778748,0,0,0,0,
741,15,0,0,-5426.416504,-2932.763672,349.248871,0,0,0,0,
742,15,1,0,-5429.109375,-2933.133789,350.362640,0,0,0,0,
743,15,2,0,-5469.807617,-2926.428223,361.170074,0,0,0,0,
744,15,3,0,-5512.319336,-2850.483887,374.776764,0,0,0,0,
745,15,4,0,-5460.929688,-2741.301270,412.174591,0,0,0,0,
746,15,5,0,-5500.676270,-2647.121338,469.401215,0,0,0,0,
747,15,6,0,-5505.025879,-2569.848877,486.558746,0,0,0,0,
748,15,7,0,-5514.470215,-2437.683838,432.479584,0,0,0,0,
749,15,8,0,-5543.636230,-2295.732910,501.956116,0,0,0,0,
750,15,9,0,-5506.145996,-2210.201172,492.090820,0,0,0,0,
751,15,10,0,-5532.420410,-2134.418945,433.312408,0,0,0,0,
752,15,11,0,-5587.426270,-2064.810303,404.372620,0,0,0,0,
753,15,12,0,-5601.025879,-1978.136963,404.372620,0,0,0,0,
754,15,13,0,-5610.951660,-1856.203735,413.071869,0,0,0,0,
755,15,14,0,-5641.103027,-1791.675537,407.130920,0,0,0,0,
756,15,15,0,-5656.557617,-1747.235962,417.278961,0,0,0,0,
757,15,16,0,-5657.339844,-1648.261108,439.143463,0,0,0,0,
758,15,17,0,-5686.911621,-1582.438354,403.204254,0,0,0,0,
759,15,18,0,-5667.797852,-1473.760620,417.956787,0,0,0,0,
760,15,19,0,-5650.854980,-1341.442871,423.271667,0,0,0,0,
761,15,20,0,-5549.443359,-1189.882568,467.917603,0,0,0,0,
762,15,21,0,-5434.791504,-1016.156921,519.638977,0,0,0,0,
763,15,22,0,-5305.902344,-835.128784,576.167847,0,0,0,0,
764,15,23,0,-5173.355469,-787.107544,552.945618,0,0,0,0,
765,15,24,0,-5077.311035,-791.476379,523.305420,0,0,0,0,
766,15,25,0,-5020.422852,-836.154419,504.899078,0,0,0,0,
767,15,26,0,-4987.564453,-875.930969,527.127136,0,0,0,0,
768,15,27,0,-4964.468750,-901.554199,543.127502,0,0,0,0,
769,15,28,0,-4947.638184,-916.239380,543.127502,0,0,0,0,
770,15,29,0,-4886.243164,-937.864380,539.472473,0,0,0,0,
771,15,30,0,-4870.372559,-964.697083,544.918213,0,0,0,0,
772,15,31,0,-4858.501465,-994.763672,548.140198,0,0,0,0,
773,15,32,0,-4845.472168,-1024.783081,550.251709,0,0,0,0,
774,15,33,0,-4822.143066,-1054.166504,546.055969,0,0,0,0,
775,15,34,0,-4783.124023,-1065.933960,534.167786,0,0,0,0,
776,15,35,0,-4746.237305,-1095.952759,525.279114,0,0,0,0,
777,15,36,0,-4754.160156,-1138.463745,523.807617,0,0,0,0,
778,15,37,0,-4798.136719,-1150.015747,512.908936,0,0,0,0,
779,15,38,0,-4822.398926,-1156.913696,503.436432,0,0,0,0,
650,16,0,0,-4822.814941,-1157.985840,503.241974,0,0,0,0,
651,16,1,0,-4823.521973,-1155.261719,503.822113,0,0,0,0,
652,16,2,0,-4825.891113,-1144.937622,508.175354,0,0,0,0,
653,16,3,0,-4830.331055,-1124.694336,517.992981,0,0,0,0,
654,16,4,0,-4839.842285,-1077.642212,543.521301,0,0,0,0,
655,16,5,0,-4867.194824,-1047.991699,550.965698,0,0,0,0,
656,16,6,0,-4889.346680,-1032.104614,548.742859,0,0,0,0,
657,16,7,0,-4921.548340,-1008.380981,544.853760,0,0,0,0,
658,16,8,0,-4947.045410,-972.202026,540.659851,0,0,0,0,
659,16,9,0,-4951.940430,-919.937744,543.602722,0,0,0,0,
660,16,10,0,-4973.186035,-894.053711,543.603088,0,0,0,0,
661,16,11,0,-4990.441895,-871.018005,529.631104,0,0,0,0,
662,16,12,0,-5020.959961,-834.343323,505.485992,0,0,0,0,
663,16,13,0,-5064.681152,-798.774414,507.127106,0,0,0,0,
664,16,14,0,-5123.647949,-795.646362,511.126617,0,0,0,0,
665,16,15,0,-5200.659668,-812.110046,530.878235,0,0,0,0,
666,16,16,0,-5220.083008,-1011.791321,514.198059,0,0,0,0,
667,16,17,0,-5481.033203,-1210.797485,506.661407,0,0,0,0,
668,16,18,0,-5561.824219,-1500.172363,436.524536,0,0,0,0,
669,16,19,0,-5527.746094,-1692.451172,407.069214,0,0,0,0,
670,16,20,0,-5506.480957,-1765.902954,405.537903,0,0,0,0,
671,16,21,0,-5521.470703,-1917.213745,409.133392,0,0,0,0,
672,16,22,0,-5569.658691,-1999.063843,416.372528,0,0,0,0,
673,16,23,0,-5557.540039,-2089.735596,416.961761,0,0,0,0,
2720,16,24,0,-5511.882813,-2158.231689,465.511353,0,0,0,0,
2721,16,25,0,-5509.453125,-2208.588135,494.296051,0,0,0,0,
2722,16,26,0,-5510.387207,-2288.285400,507.695526,0,0,0,0,
2723,16,27,0,-5503.977539,-2418.187256,434.192200,0,0,0,0,
2724,16,28,0,-5452.569336,-2503.402100,483.142029,0,0,0,0,
2725,16,29,0,-5404.741211,-2580.395264,498.562561,0,0,0,0,
2726,16,30,0,-5413.687500,-2639.181641,467.981873,0,0,0,0,
2727,16,31,0,-5406.811035,-2728.501709,407.886749,0,0,0,0,
2728,16,32,0,-5420.730469,-2800.527344,381.255890,0,0,0,0,
2729,16,33,0,-5410.287109,-2867.093262,359.637360,0,0,0,0,
2730,16,34,0,-5421.100586,-2928.651611,350.911285,0,0,0,0,
838,17,0,0,-3791.055176,-782.978333,10.078571,0,0,0,0,
839,17,1,0,-3790.140625,-786.888794,12.159239,0,0,0,0,
840,17,2,0,-3788.239502,-798.344666,15.899821,0,0,0,0,
841,17,3,0,-3787.356445,-830.613098,24.082979,0,0,0,0,
842,17,4,0,-3793.080322,-874.897400,33.291702,0,0,0,0,
843,17,5,0,-3854.644531,-909.283630,33.291702,0,0,0,0,
844,17,6,0,-3956.282227,-908.764526,41.292587,0,0,0,0,
845,17,7,0,-4050.876221,-921.659729,117.608147,0,0,0,0,
846,17,8,0,-4116.520996,-942.043091,175.707596,0,0,0,0,
847,17,9,0,-4259.834473,-973.393127,305.769653,0,0,0,0,
848,17,10,0,-4411.209473,-961.517456,499.641602,0,0,0,0,
849,17,11,0,-4566.705566,-900.117798,663.554504,0,0,0,0,
850,17,12,0,-4660.218262,-934.176025,778.860168,0,0,0,0,
851,17,13,0,-4732.162598,-915.474609,832.187805,0,0,0,0,
852,17,14,0,-4827.935059,-838.647705,812.703918,0,0,0,0,
853,17,15,0,-4893.294922,-765.938049,752.817322,0,0,0,0,
854,17,16,0,-5002.809082,-631.139832,614.529114,0,0,0,0,
855,17,17,0,-5060.420410,-706.882629,548.684082,0,0,0,0,
856,17,18,0,-5046.457031,-786.472839,511.117584,0,0,0,0,
857,17,19,0,-5019.803223,-834.073669,506.173462,0,0,0,0,
858,17,20,0,-4986.885254,-874.942383,527.127502,0,0,0,0,
859,17,21,0,-4965.811523,-901.885803,543.127502,0,0,0,0,
860,17,22,0,-4946.493164,-917.497192,543.127502,0,0,0,0,
861,17,23,0,-4893.088379,-926.392578,538.797974,0,0,0,0,
862,17,24,0,-4870.443359,-967.233521,544.723328,0,0,0,0,
863,17,25,0,-4856.779785,-998.803833,548.140991,0,0,0,0,
864,17,26,0,-4845.752441,-1024.809814,550.639587,0,0,0,0,
2570,17,27,0,-4823.448242,-1054.882813,540.001221,0,0,0,0,
2571,17,28,0,-4779.398926,-1066.389038,529.140503,0,0,0,0,
2572,17,29,0,-4740.977539,-1105.731812,525.528320,0,0,0,0,
2573,17,30,0,-4749.343750,-1137.996704,518.612122,0,0,0,0,
2574,17,31,0,-4785.874023,-1164.020508,510.472107,0,0,0,0,
2575,17,32,0,-4822.221191,-1156.848511,503.361755,0,0,0,0,
895,18,0,0,-4822.853027,-1157.902588,502.964203,0,0,0,0,
896,18,1,0,-4823.426758,-1155.188232,503.766602,0,0,0,0,
897,18,2,0,-4825.738281,-1144.590820,508.666656,0,0,0,0,
898,18,3,0,-4833.930176,-1111.704712,524.298645,0,0,0,0,
899,18,4,0,-4839.689941,-1077.690552,543.494019,0,0,0,0,
900,18,5,0,-4867.227051,-1048.022705,550.965820,0,0,0,0,
901,18,6,0,-4889.341797,-1032.121460,548.773376,0,0,0,0,
902,18,7,0,-4921.576660,-1008.336487,544.854736,0,0,0,0,
903,18,8,0,-4947.055176,-972.287537,540.798645,0,0,0,0,
904,18,9,0,-4957.830566,-914.541565,543.602722,0,0,0,0,
905,18,10,0,-4965.453125,-902.142456,543.602722,0,0,0,0,
906,18,11,0,-4986.985352,-875.724426,527.602722,0,0,0,0,
907,18,12,0,-5021.375000,-832.984863,507.319336,0,0,0,0,
908,18,13,0,-5059.023438,-804.525696,507.127502,0,0,0,0,
909,18,14,0,-5123.122070,-793.114929,507.888580,0,0,0,0,
910,18,15,0,-5193.459473,-822.649414,495.757263,0,0,0,0,
911,18,16,0,-5233.354004,-1022.967102,528.418640,0,0,0,0,
912,18,17,0,-5253.595703,-1268.067993,572.750793,0,0,0,0,
913,18,18,0,-5233.309082,-1600.365845,541.368469,0,0,0,0,
914,18,19,0,-5110.939941,-1708.507935,532.559143,0,0,0,0,
2662,18,20,0,-4948.005371,-1704.374268,539.875854,0,0,0,0,
2663,18,21,0,-4818.698730,-1683.335571,540.951050,0,0,0,0,
2664,18,22,0,-4642.196777,-1643.609009,539.769775,0,0,0,0,
2665,18,23,0,-4466.917969,-1599.762329,513.425659,0,0,0,0,
2666,18,24,0,-4333.328125,-1466.445190,447.960114,0,0,0,0,
2667,18,25,0,-4166.645020,-1299.951416,339.180725,0,0,0,0,
2668,18,26,0,-3966.472656,-1099.876587,180.551682,0,0,0,0,
2669,18,27,0,-3826.452393,-949.943359,68.899239,0,0,0,0,
2670,18,28,0,-3781.490967,-840.628662,23.052774,0,0,0,0,
2671,18,29,0,-3788.424561,-794.068176,15.042816,0,0,0,0,
2672,18,30,0,-3792.688477,-783.429260,10.274594,0,0,0,0,
1046,20,0,0,1570.107910,269.743439,-41.963799,0,0,0,0,
1047,20,1,0,1562.984131,249.127060,-38.788105,0,0,0,0,
1048,20,2,0,1578.693604,219.092392,-31.565865,0,0,0,0,
1049,20,3,0,1607.923828,219.574814,-28.732552,0,0,0,0,
1050,20,4,0,1631.929443,239.061584,-29.732571,0,0,0,0,
1051,20,5,0,1663.255615,239.224014,-33.760338,0,0,0,0,
1052,20,6,0,1733.591431,243.148712,-40.093662,0,0,0,0,
1053,20,7,0,1751.108276,264.223846,-42.121433,0,0,0,0,
1054,20,8,0,1744.216431,293.525055,-44.371445,0,0,0,0,
1055,20,9,0,1719.746460,327.510956,-42.121418,0,0,0,0,
1056,20,10,0,1685.927490,365.203949,-26.176975,0,0,0,0,
1057,20,11,0,1683.550537,386.512909,1.878581,0,0,0,0,
1058,20,12,0,1702.813843,420.573730,5.878581,0,0,0,0,
1059,20,13,0,1726.559937,474.243011,1.878581,0,0,0,0,
