148,"World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx",0,0,0,0,0,0,0,0,0,0,-0.891997,-1.024053,-0.875777,2.417259,1.908318,4.625498,0.000000,
150,"World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer04.mdx",0,0,0,0,0,0,0,0,0,0,-0.090289,0.083382,3.463157,0.090290,1.755865,3.907382,0.000000,
151,"World\Generic\Human\Passive Doodads\Tables\BloodyTable1.mdx",0,0,0,0,0,0,0,0,0,0,-1.432252,-1.991871,-0.000622,1.432251,1.991871,2.159520,0.000000,
153,"World\Generic\Human\Passive Doodads\CatapultRuins\CatapultBall01.mdx",0,0,0,0,0,0,0,0,0,0,-1.248670,-1.247350,-1.241310,1.233950,1.235270,1.241310,0.000000,
154,"World\Generic\Human\Passive Doodads\DogHouses\DogHouse.mdx",0,0,0,0,0,0,0,0,0,0,-1.432630,-1.030817,-0.110371,1.494097,1.048948,1.934498,0.000000,
155,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnMushroom01\ElwynnMushroom01.mdx",0,0,0,0,0,0,0,0,0,0,-0.625409,-0.546413,-0.014038,0.553417,0.423248,0.392411,0.000000,
156,"World\Generic\Human\Passive Doodads\Posters\MissingPoster01.mdx",0,0,0,0,0,0,0,0,0,0,-0.214216,-0.506724,-1.652187,0.116202,0.522480,2.497427,0.000000,
159,"World\Generic\Human\Passive Doodads\Rugs\StormwindRug01.mdx",0,0,0,0,0,0,0,0,0,0,-1.471833,-1.387084,0.000208,1.626132,1.417482,0.013889,0.000000,
163,"World\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx",0,0,0,0,0,0,0,0,0,0,-0.530714,-0.380363,0.004419,0.517913,0.420162,0.135923,0.000000,
164,"World\Generic\Human\Passive Doodads\Scrolls\ScrollB01.mdx",0,0,0,0,0,0,0,0,0,0,-0.459744,-0.158427,0.001441,0.444363,0.139010,0.139258,0.000000,
166,"World\Azeroth\Elwynn\PassiveDoodads\Anvil\Anvil.mdx",0,0,0,0,0,0,0,0,0,0,-0.684273,-0.354709,0.000003,0.774386,0.358392,0.968424,0.000000,
169,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLORIST01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
170,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WINESHOPSIGN01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662114,2.103473,2.860239,0.718585,8.466951,0.000000,
171,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ARMORERSHOP01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
172,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
173,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
174,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662114,2.103473,2.860239,0.718585,8.466951,0.000000,
175,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BANK01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
176,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
177,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\VISITORSCENTER01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662114,2.103473,2.860239,0.718585,8.466951,0.000000,
178,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\CHEESESHOP01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
179,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
180,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAVERN01.MDL",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
181,"World\Generic\Human\Passive Doodads\BallandChain\BallAndChain01.mdx",0,0,0,0,0,0,0,0,0,0,-0.259523,-0.257961,-0.143469,0.490956,0.994253,0.472676,0.000000,
183,"World\Generic\Human\Passive Doodads\Scrolls\ScrollB03.mdx",0,0,0,0,0,0,0,0,0,0,-0.457307,-0.396275,-0.007050,0.455761,0.412793,0.147518,0.000000,
184,"World\Generic\Human\Passive Doodads\Books\BookLarge01.mdx",0,0,0,0,0,0,0,0,0,0,-0.126387,-0.337697,0.002328,0.114266,0.350781,1.174560,0.000000,
185,"World\Generic\Human\Passive Doodads\Books\BookLarge02.mdx",0,0,0,0,0,0,0,0,0,0,-0.126514,-0.385117,0.000167,0.114138,0.391069,1.048380,0.000000,
186,"WORLD\GENERIC\ORC\PASSIVE DOODADS\WANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDL",0,0,0,0,0,0,0,0,0,0,-0.106445,-0.680752,0.802495,0.225400,0.704943,2.806001,0.000000,
187,"World\Generic\Human\Passive Doodads\BookShelves\DuskwoodBookshelf02.mdx",0,0,0,0,0,0,0,0,0,0,-0.316860,-1.411375,-0.002979,0.566149,1.395032,1.781178,0.000000,
188,"World\Generic\Human\Passive Doodads\BookShelves\DuskwoodBookshelf01.mdx",0,0,0,0,0,0,0,0,0,0,-0.316860,-1.406660,-0.010439,0.566149,1.399762,4.078447,0.000000,
189,"World\Generic\Human\Passive Doodads\BookShelves\AbbeyShelf01.mdx",0,0,0,0,0,0,0,0,0,0,-1.867228,-0.780974,0.012152,1.688835,0.765141,5.073092,0.000000,
190,"World\Generic\Human\Passive Doodads\Scrolls\ScrollB02.mdx",0,0,0,0,0,0,0,0,0,0,-0.457042,-0.375353,-0.007050,0.456019,0.433708,0.147518,0.000000,
191,"World\Generic\Dwarf\Passive Doodads\Dynamite\GunShopDynamiteBundle.mdx",0,0,0,0,0,0,0,0,0,0,-0.134297,-0.123907,-0.000250,0.125215,0.128561,0.752581,0.000000,
192,"World\Azeroth\Elwynn\PassiveDoodads\Campfire\ElwynnCampfire.mdx",0,0,0,0,0,0,0,0,0,0,-0.864041,-1.006799,-0.099371,1.165047,1.128828,0.711571,0.000000,
193,"World\Azeroth\Westfall\PassiveDoodads\Tombstones\TombStone01.mdx",0,0,0,0,0,0,0,0,0,0,-0.576271,-1.179353,0.000000,0.523145,1.187384,1.562804,0.000000,
194,"World\Generic\Human\Passive Doodads\Braziers\HumanBrazierMagic.mdx",0,0,0,0,0,0,0,0,0,0,-1.158579,-1.115154,-0.043293,1.158579,1.109177,0.724082,0.000000,
195,"World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer03.mdx",0,0,0,0,0,0,0,0,0,0,-0.090289,0.058737,3.463157,0.090290,1.731220,3.907382,0.000000,
196,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBLACKSMITHSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828006,0.676894,0.156303,0.674828,2.186640,0.000000,
197,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\BRAZIERS\DWARVENBRAZIER02.MDX",0,0,0,0,0,0,3255,0,0,0,-0.915952,-0.917454,-0.003374,0.919102,0.917600,1.442696,0.000000,
199,"World\Generic\Human\Passive Doodads\firewood\FirewoodPile01.mdx",0,0,0,0,0,0,3347,0,0,0,-0.570928,-0.789478,-0.000982,1.052218,0.538127,0.883677,0.000000,
200,"World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFire.mdx",0,0,3244,0,0,0,0,0,0,0,-2.130687,-2.142804,-0.298551,1.630160,1.834896,5.421711,0.000000,
201,"World\Generic\Orc\Passive Doodads\Braziers\SmallBrazier01.mdx",0,0,0,0,0,0,0,0,0,0,-0.992551,-1.306478,-0.167208,1.198019,1.418694,2.363288,0.000000,
202,"World\Generic\Orc\Passive Doodads\WantedPosters\WantedPosterWood01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,-0.368585,-0.045259,0.047724,0.389017,1.103681,0.000000,
203,"World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer05.mdx",0,0,0,0,0,0,0,0,0,0,-0.090289,0.114996,3.463157,0.090290,1.787479,3.907382,0.000000,
204,"World\Azeroth\BurningSteppes\PassiveDoodads\SmeltingWeapons\SmeltingWeapons.mdx",0,0,0,0,0,0,0,0,0,0,-0.743717,-1.323960,0.143212,0.713533,1.426130,0.458631,0.000000,
205,"World\Azeroth\BurningSteppes\PassiveDoodads\LavaPillar\LavaPillar01.mdx",0,0,0,0,0,0,0,0,0,0,-1.678951,-1.928581,-1.534075,1.624899,1.886376,7.690630,0.000000,
206,"World\Azeroth\BurningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx",0,0,0,0,0,0,0,0,0,0,-3.304311,-5.604744,-0.801410,4.071695,4.674767,2.222718,0.000000,
207,"World\Azeroth\BurningSteppes\PassiveDoodads\LavaShrine\LavaShrine01.mdx",0,0,0,0,0,0,0,0,0,0,-3.901836,-3.150939,-0.402222,3.311398,3.007473,8.977763,0.000000,
208,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcAnvilStoneBurningSteppes\OrcAnvilStoneBurningSteppes.mdx",0,0,0,0,0,0,0,0,0,0,-0.726445,-1.761961,-0.006852,1.276919,1.381397,1.069397,0.000000,
209,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcFoundryPit\OrcSmallFoundryPit.mdx",0,0,3347,0,0,0,0,0,0,0,-0.973749,-1.127462,0.000186,0.972883,1.120316,1.567849,0.000000,
210,"World\Goober\G_Scroll01.mdx",0,0,0,0,1401,0,1401,0,0,0,-0.530714,-0.380363,0.004419,0.517913,0.420162,0.135923,0.000000,
211,"World\Generic\Dwarf\Passive Doodads\DwarfCorpse\CorpseSkeletonDwarf.mdx",0,0,0,0,0,0,0,0,0,0,-0.828779,-0.771398,-0.106108,0.805250,0.807720,0.348123,0.000000,
212,"World\Azeroth\Stranglethorn\PassiveDoodads\SerpentStatue02\SerpentStatue02.mdx",0,0,0,0,0,0,0,0,0,0,-2.239728,-0.561092,-0.067195,1.519479,0.561092,4.792355,0.000000,
213,"World\Azeroth\Elwynn\PassiveDoodads\jugs\jug01.mdx",0,0,0,0,0,0,0,0,0,0,-0.251965,-0.288505,0.000058,0.248858,0.284027,0.686839,0.000000,
214,"World\Generic\PassiveDoodads\Plaque\PlaqueBronze02.mdx",0,0,0,0,0,0,0,0,0,0,-0.000855,-0.355506,0.002926,0.067549,0.361033,0.425149,0.000000,
215,"WORLD\GENERIC\PASSIVEDOODADS\MISC\WHEELBARROW\CAVEMINEWHEELBARROW01.MDX",0,0,0,0,0,0,0,0,0,0,-1.727763,-0.788115,-0.008783,1.158200,0.796854,1.230823,0.000000,
216,"World\Generic\Human\Passive Doodads\Cauldrons\Cauldron.mdx",0,0,0,0,0,0,3379,0,0,0,-0.807460,-1.121800,-0.042288,0.972444,0.900827,1.526917,0.000000,
217,"World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladeSkullHumanDark.mdx",0,0,0,0,0,0,0,0,0,0,-0.196286,-0.145037,-0.016647,0.170491,0.126421,0.208791,0.000000,
218,"World\Lordaeron\TirisfalGlade\PassiveDoodads\UtherShrine\UtherShrinePedestal.mdx",0,0,0,0,0,0,0,0,0,0,-0.318212,-0.569794,0.003092,0.304010,0.568873,1.172024,0.000000,
219,"World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation06.mdx",0,0,0,0,0,0,0,0,0,0,-0.927020,-1.465942,-0.086877,1.150817,1.352876,2.316283,0.000000,
220,"World\Generic\Human\Passive Doodads\Scrolls\ScrollA03.mdx",0,0,0,0,0,0,0,0,0,0,-0.530714,-0.391107,0.004419,0.517913,0.409417,0.135923,0.000000,
221,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\TABLES\INNTABLE.MDX",0,0,0,0,0,0,0,0,0,0,-1.432252,-1.991871,-0.000622,1.432251,1.991871,1.031076,0.000000,
222,"World\Generic\Human\Passive Doodads\Scrolls\ScrollMap.mdx",0,0,0,0,0,0,0,0,0,0,-0.424440,-0.506212,0.008784,0.395671,0.504963,0.127252,0.000000,
223,"World\Azeroth\Westfall\PassiveDoodads\WreckedRowBoat\WreckedRowBoat.mdx",0,0,0,0,0,0,0,0,0,0,-6.705460,-1.771732,-1.962637,2.785072,2.238412,2.322204,0.000000,
224,"World\Generic\Human\Passive Doodads\Food&Utensils\Haunch.mdx",0,0,0,0,0,0,0,0,0,0,-0.600928,-0.339258,-0.047452,0.593367,0.253576,0.594942,0.000000,
225,"World\Generic\Human\Passive Doodads\Bottles\Bottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.158805,-0.156214,0.010794,0.152793,0.159946,0.723736,0.000000,
226,"World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsSkull02.mdx",0,0,0,0,0,0,0,0,0,0,-0.169425,-0.167378,-0.059423,0.311892,0.225956,0.348714,0.000000,
227,"World\Generic\Human\Passive Doodads\Altars\Altar02.mdx",0,0,0,0,0,0,0,0,0,0,-1.159475,-2.027086,-0.164260,0.996542,2.039311,1.167897,0.000000,
228,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx",0,0,0,0,0,0,0,0,0,0,-0.081213,-0.089066,-0.001314,0.070274,0.066371,0.533652,0.000000,
229,"World\Generic\Human\Passive Doodads\Food\bread01.mdx",0,0,0,0,0,0,0,0,0,0,-0.735640,-0.443040,-0.048885,0.668191,0.421397,0.520612,0.000000,
230,"World\Generic\PassiveDoodads\ParticleEmitters\ShrineAuraBlue.mdx",0,0,0,0,0,0,0,0,0,0,-3.588525,-3.587857,-0.002708,3.676912,3.621370,11.632256,0.000000,
231,"WORLD\GENERIC\GNOME\ACTIVEDOODADS\GNOMEMACHINE\GNOMEMACHINE.MDX",0,0,0,0,0,0,3376,4856,0,0,-6.326479,-5.797475,-1.347714,4.559147,6.906529,5.558093,0.000000,
