742,1107331083,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.230000,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,91,91,91,0.000000,7.000000,19.230000,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
821,1107331599,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
981,33587213,9,0.000000,0.200000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,102,128,17,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
203,33587209,2,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
201,33619985,2,0.000000,0.300000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
202,33554439,5,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,0.000000,97,97,97,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
241,33587215,3,0.000000,0.000000,-1.500000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,0.000000,14,14,14,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
261,1107363859,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
381,34635883,20,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,217,-1,18,0.500000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,218,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
382,34635883,19,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,216,217,217,0.500000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,219,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
461,33554530,-1,0.000000,0.000000,-10.000000,0.000000,7.000000,0.000000,0.000000,1.000000,0.000000,0.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
481,34635787,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,0.000000,0.000000,37,38,-1.#QNAN0,220,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,0.000000,0.000000,37,38,0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
482,34635883,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,0.000000,0.000000,37,38,-1.#QNAN0,217,216,216,0.500000,7.000000,19.290001,0.000000,0.000000,0.000000,0.000000,218,38,0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
483,34635883,14,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,0.000000,0.000000,37,38,-1.#QNAN0,216,217,217,0.500000,7.000000,19.290001,0.000000,0.000000,0.000000,0.000000,219,38,0,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
722,1107331593,-1,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
781,33587215,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,102,-1,-1,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
901,33587209,2,0.000000,0.000000,0.000000,0.000000,8.000000,10.000000,3.500000,3.500000,3.000000,3.000000,37,40,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,-1,-1,-1,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
561,1107332107,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,2.000000,1.000000,4.000000,37,38,-1.#QNAN0,91,-1,91,0.000000,7.000000,19.290001,0.000000,2.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
281,33587849,2,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
441,1107331087,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
1963,33556491,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,91,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
644,1107331087,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,91,91,91,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
645,33587241,-1,0.000000,0.000000,0.000000,0.000000,40.000000,19.000000,0.000000,0.000000,10.000000,10.000000,37,25,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,181,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
647,33587241,-1,0.000000,0.000000,0.000000,0.000000,50.000000,19.000000,0.000000,0.000000,1.000000,1.000000,1,130,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
767,33554436,13,0.000000,0.300000,-1.800000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,25,25,25,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,40,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
805,1191217673,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.400000,0.800000,0.800000,4.000000,37,38,0.000000,97,-1,97,0.000000,7.000000,19.290001,0.500000,1.000000,0.800000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
806,251691529,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.400000,0.800000,0.800000,4.000000,37,38,0.000000,97,-1,97,0.000000,7.000000,19.290001,0.500000,1.000000,0.800000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
807,251691529,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.400000,0.800000,0.800000,4.000000,37,38,0.000000,97,-1,97,0.000000,7.000000,19.290001,0.500000,1.000000,0.800000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
808,251691529,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.400000,0.800000,0.800000,4.000000,37,38,0.000000,97,-1,97,0.000000,7.000000,19.290001,0.500000,1.000000,0.800000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
809,33587211,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,0.000000,91,91,91,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
922,1107364375,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
945,1107363863,2,-4.400000,0.000000,4.250000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,0,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
946,33588239,14,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,190,111,111,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
949,33588239,2,3.350000,-1.900000,6.250000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,48,110,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
950,33588239,2,3.350000,1.900000,6.250000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,48,110,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
221,1107331593,2,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
383,34635883,16,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,217,216,216,0.500000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,218,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
384,34635883,15,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,216,217,217,0.500000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,219,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
411,33587311,20,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,216,216,216,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,218,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
412,33587311,19,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,217,217,217,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,219,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
413,33587309,16,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,216,216,216,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,218,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
414,33587309,15,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,217,217,217,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,219,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
415,33587309,13,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,216,216,216,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,218,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
416,33587309,14,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,217,216,216,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,219,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
417,33587213,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,-1.#QNAN0,102,220,220,0.000000,7.000000,19.290001,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
422,1107331083,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.230000,0.000000,1.000000,0.000000,4.000000,37,38,0.000000,91,91,91,0.000000,7.000000,19.230000,0.000000,1.000000,0.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
601,33587215,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,91,91,91,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
621,33587215,5,0.200000,0.000000,-0.200000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,0.000000,6,1,6,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
662,1107363863,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,91,91,91,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
723,1108380169,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,102,128,123,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
762,1107298311,21,0.000000,0.000000,0.000000,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,-1.#QNAN0,91,91,91,0.000000,7.000000,19.290001,0.000000,0.000000,1.000000,4.000000,37,38,39,0.000000,0.000000,0.000000,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,-1.#QNAN0,0.000000,0.000000,1,
