91,1,9701.254883,945.620422,1291.355103,"Teldrassil, Dolanaar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
92,1,2633.411133,-629.735168,107.581253,"Ashenvale, Astranaar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
93,1,10384.809570,811.531189,1317.538208,"Teldrassil, Aldrassil",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
94,0,1882.939941,1629.109985,94.417503,"Tirisfal Glades, Deathknell",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
96,0,1822.609985,214.673996,60.140202,"Tirisfal Glades, Undercity",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
97,0,516.194336,1589.806641,127.544937,"Silverpine Forest, The Sepulcher",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
98,0,-18.677681,-981.171448,55.837669,"Hillsbrad Foothills, Tarren Mill",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
99,0,-1472.289429,-2617.958740,49.276520,"Arathi Highlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
100,0,-6164.226074,336.321136,399.793365,"Dun Morogh, Anvilmar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
101,0,-5680.044434,-518.920471,396.274323,"Dun Morogh, Kharanos",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
102,0,-5049.450195,-809.697021,495.127014,"Dun Morogh, Ironforge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
103,0,-6805.000000,-2287.189941,280.752014,"Badlands, Kargath",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
104,0,-9403.245117,-2037.692017,58.368740,"Redridge Mountains, Lakeshire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
105,0,-8935.325195,-188.646271,80.416466,"Elwynn Forest, Northshire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
106,0,-9339.456055,171.408447,61.561810,"Elwynn Forest, Goldshire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
107,0,-9151.980469,410.944000,92.696602,"Elwynn Forest, Stormwind",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
108,0,-10567.813477,-3377.203125,22.253220,"Swamp of Sorrows, Stonard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
109,0,-14284.961914,288.447174,32.332039,"Stranglethorn Vale, Booty Bay",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
129,1,8706.000000,965.000000,13.270000,"Teldrassil, Rut'theran Village",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
149,0,-732.799377,-592.501953,22.663046,"Hillsbrad Foothills, Southshore",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
169,30,-157.409195,31.206272,77.050598,"Alterac Valley, Snowfall Graveyard (Mid)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
189,1,-3525.706055,-4315.455078,6.995607,"Dustwallow Marsh, Theramore Isle",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
209,1,-7190.949219,-3944.652344,9.227391,"Tanaris, Gadgetzan",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
229,1,-2517.750000,-1972.640015,91.783798,"The Barrens, Camp Taurajo",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
249,1,-1081.400024,-3478.679932,63.606602,"The Barrens, Ratchet",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
269,37,-448.188599,-1027.863037,430.724335,"Plains of Snow - Alliance Start",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
289,0,2348.669922,492.027008,33.366501,"Tirisfal Glades, Brill",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
309,1,-4596.404297,3229.434326,8.993764,"Feralas, Feathermoon Stronghold",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
310,1,-4439.966797,370.153442,51.356552,"Feralas, Camp Mojache",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
329,1,-5530.282715,-3459.280029,-45.744370,"Thousand Needles, Shimmering Flats",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
349,0,323.512634,-2227.195801,137.617462,"The Hinterlands, Aerie Peak",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
369,1,2681.057861,-4009.753906,107.848633,"Azshara, Talrendis Point",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
370,0,-10846.574219,-2949.487793,13.227232,"Blasted Lands, Dreadmaul Hold",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
389,0,-11542.559570,-228.636505,27.842743,"Stranglethorn Vale, Northern Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
409,1,898.260986,434.529999,65.727898,"Stonetalon Mountains, Webwinder Path",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
429,0,2604.520020,-543.390015,88.999603,"Tirisfal Glades, Faol's Rest",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
449,1,3806.539551,-1600.291382,218.831238,"Felwood, Morlos'Aran",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
450,1,-7205.564941,-2436.674316,-218.160965,"Un'Goro Crater, The Marshlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
469,1,4291.282715,96.955727,43.075256,"Darkshore, Twilight Vale",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
489,0,-3347.719971,-856.713013,1.059550,"Wetlands, Baradin Bay",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
509,0,908.323303,-1520.286133,55.037178,"Western Plaguelands, Chillwind Camp",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
510,0,2116.789795,-5287.336914,81.132042,"Eastern Plaguelands, Light's Hope Chapel",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
511,1,6875.759766,-4661.540039,701.093994,"Winterspring, Everlook",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
512,1,2421.723633,-2953.618896,123.473457,"Ashenvale, Kargathia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
529,451,16310.325195,16268.939453,69.444443,"Programmer Isle",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
549,451,16223.823242,16278.573242,20.891275,"Programmer Isle",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
569,0,1750.343506,-669.789856,44.569843,"Western Plaguelands, Bulwark",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
589,1,16310.325195,16268.939453,69.444443,"GM Island",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
609,1,2942.760010,-6037.129883,5.169960,"Azshara, Southridge Beach",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
610,30,-1437.670044,-610.088989,51.161900,"Alterac Valley, Horde Safe",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
611,30,873.001770,-491.283630,96.541931,"Alterac Valley, Alliance Safe",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
629,0,908.323303,-1520.286133,55.037178,"TEST for GM Client Only - Do Not Bug",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
630,1,4788.779785,-6845.000000,89.790100,"Azshara, Legash Encampment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
631,1,-3127.689941,-3046.939941,33.831299,"Dustwallow Marsh, Brackenwall Village",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
632,0,-7490.450195,-2132.620117,142.186005,"Burning Steppes, Flame Crest",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
633,1,7426.000000,-2809.000000,464.000000,"Moonglade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
634,0,1392.000000,-3701.000000,77.000000,"Eastern Plaguelands, Darrowshire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
635,1,5935.470215,-1217.750000,383.201996,"Felwood, Irontree Woods",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
636,0,-6450.609863,-1113.510010,308.022003,"Searing Gorge, Thorium Point",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
649,1,-778.000000,-4985.000000,19.000000,"Durotar, Sen'jin Village",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
669,451,16614.810547,16662.978516,21.342175,"Programmer Isle, Bucklers Cemetery 2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
670,451,16620.740234,16622.701172,21.338247,"Programmer Isle, Bucklers Cemetery 1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
671,451,16619.519531,16577.455078,43.901775,"Programmer Isle, Bucklers Cemetery 3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
689,30,676.000000,-374.000000,30.000000,"Alterac Valley, Stormpike Graveyard (Hi)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
690,30,-1090.476807,-253.308670,57.672371,"Alterac Valley, Frostwolf Graveyard (Lo)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
709,1,-634.634888,-4296.033691,40.525429,"Durotar, Valley of Trials",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
729,30,73.417755,-496.433105,48.731918,"Alterac Valley, PvP Alliance Choke Graveyard (A-choke)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
749,30,-531.217834,-405.231384,49.551376,"Alterac Valley, PvP Horde Choke Graveyard (H-choke)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
750,30,-1496.065063,-333.338409,101.134804,"Alterac Valley, Frostwolf Relief Hut (H-base)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
751,30,643.000000,44.000000,69.740196,"Alterac Valley, Stormpike Aid Station (A-base)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
769,489,1523.811523,1481.757568,352.007599,"Warsong Gulch - Alliance Enter Loc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
770,489,933.331482,1433.723999,345.535675,"Warsong Gulch - Horde Enter Loc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
771,489,1415.329956,1554.790039,343.156006,"Warsong Gulch - Alliance Rez Loc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
772,489,1029.140015,1387.489990,340.835999,"Warsong Gulch - Horde Rez Loc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
789,0,-291.000000,-4374.000000,107.000000,"The Hinterlands, The Overlook Cliffs",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
809,1,1035.270020,-2104.280029,122.945000,"Warsong Gulch - Horde Exit Loc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
810,1,1459.170044,-1858.670044,124.762001,"Warsong Gulch - Alliance Exit Loc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
829,0,101.143997,-184.934006,127.344002,"Alterac Valley, Alliance Exit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
830,0,536.494995,-1085.719971,106.269997,"Alterac Valley, Horde Exit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
849,1,-4590.408691,1632.080688,93.973831,"Feralas, Dire Maul",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
850,1,1177.780029,-4464.240234,21.353901,"Durotar, Northern Durotar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
851,1,-981.916992,-74.646500,20.126499,"Mulgore, Thunder Bluff",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
852,0,-5165.520020,-874.664001,507.177002,"Dun Morogh, Gates of Ironforge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
853,0,1780.109985,221.761002,59.616901,"Tirisfal Glades, Ruins of Lordaeron",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
854,0,-9552.459961,-1374.050049,51.233200,"Elwynn Forest, Eastvale Logging Camp",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
869,0,1236.890015,-2411.989990,60.680000,"Western Plaguelands, Caer Darrow",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
889,529,684.013977,681.219971,-12.915900,"Arathi Basin - Horde Entrance",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
890,529,1313.900024,1310.739990,-9.010430,"Arathi Basin - Alliance Entrance",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
891,0,-831.880981,-3518.520020,72.483101,"Arathi Basin - Horde Exit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
892,0,-1215.589966,-2531.750000,21.673401,"Arathi Basin - Alliance Exit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
893,529,834.726379,784.978699,-57.081944,"Arathi Basin - Graveyard, H-Mid (Farm)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
894,529,1016.588318,955.184692,-42.828693,"Arathi Basin - Graveyard, Mid (Blacksmith)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
895,529,1201.869507,1163.130615,-56.285969,"Arathi Basin - Graveyard, A-Mid (Stables)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
896,529,1211.523682,781.556946,-82.709511,"Arathi Basin - Graveyard, ALT-N (Gold Mine)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
897,529,772.755676,1213.113770,15.797392,"Arathi Basin - Graveyard, ALT-S (Lumber Mill)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
898,529,1354.699951,1270.270020,-11.129100,"Arathi Basin - Graveyard, A-Base (Trollbane Hall)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
899,529,713.710022,638.364014,-10.599900,"Arathi Basin - Graveyard, H-Base (Defiler's Den)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,
