73,131,132,0,136,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
74,137,138,0,0,729,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
75,140,141,142,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
76,99,270,146,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
77,99,96,147,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
78,99,270,148,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
79,99,96,149,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
80,99,270,150,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
81,99,96,151,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
82,99,270,152,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
83,99,96,153,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
84,0,0,0,1564,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
85,43,67,82,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
86,99,270,226,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
87,266,730,0,27,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
88,159,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
89,0,0,0,0,0,1,188,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
90,0,162,133,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
91,64,0,0,0,0,0,0,0,1,0,1142,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
92,163,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
93,166,0,0,0,0,0,0,0,1,3782,1143,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
94,106,47,18,0,0,1,32,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
95,169,47,18,0,0,1,32,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
96,170,47,18,0,0,1,32,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
97,124,316,317,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
98,171,172,0,0,0,0,0,0,1,3318,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
99,217,218,7773,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
100,0,173,0,3949,3729,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
101,0,438,0,0,0,0,0,0,1,0,0,2,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
102,159,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
103,0,38,0,69,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
104,176,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
105,217,218,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,9176,0,0,
106,0,178,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
107,0,179,362,0,0,0,0,0,1,1454,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
108,358,368,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
109,0,180,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
110,0,182,815,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
111,0,0,145,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
112,0,182,82,349,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
113,0,86,90,33,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
114,0,0,419,0,0,1,2042,0,1,-1,0,1,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
115,31,160,18,108,108,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
116,194,202,0,125,0,0,231,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
117,0,6332,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,9174,0,0,
119,12,11,0,108,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
120,184,119,121,0,0,0,224,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
121,0,0,220,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
122,217,218,54,0,0,0,157,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
123,30,38,213,0,0,1,237,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
124,194,203,222,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
125,338,224,318,0,718,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,9181,0,0,
126,186,329,211,0,0,1,225,0,1,3012,0,1,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
127,302,302,0,303,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
128,184,119,291,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
129,187,188,210,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
130,217,218,227,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
131,266,730,230,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
132,184,119,228,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
133,67,0,82,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
134,99,270,231,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
135,99,270,232,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
136,196,204,214,0,0,1,232,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
137,217,4910,0,325,4911,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
138,398,275,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
139,114,118,0,288,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
140,217,493,310,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
141,60,61,273,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
142,345,181,319,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
143,0,38,728,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
144,196,204,214,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
145,0,356,283,360,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
147,0,237,232,0,0,0,0,0,1,0,0,2,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
148,238,239,213,349,0,1,258,0,2,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,9318,0,
149,0,0,0,242,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
150,114,3269,0,243,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
151,114,118,0,244,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
152,186,189,456,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
153,0,0,251,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
154,99,417,0,252,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
155,0,253,330,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
156,159,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
157,60,61,249,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
158,0,267,254,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
159,439,256,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
160,0,750,831,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
161,403,260,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
162,171,172,1006,0,0,1,224,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
163,0,341,0,262,342,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
164,0,265,0,814,284,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
165,0,265,264,0,473,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
166,0,268,290,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
167,0,269,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
168,217,218,271,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
169,217,218,272,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
170,0,279,0,301,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
171,280,281,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
172,17,47,220,69,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
173,124,72,283,0,0,1,157,0,1,3087,0,1,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
174,0,279,121,298,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
175,137,138,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
176,307,308,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
177,0,341,0,293,402,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
178,0,367,295,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
179,114,418,0,297,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
180,518,4629,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
181,765,766,306,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
182,217,218,0,340,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
183,114,118,311,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
184,0,0,0,312,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
185,114,118,313,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
186,266,267,315,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
187,345,476,320,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
188,31,160,0,322,323,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
189,0,182,220,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
190,0,327,328,0,0,0,151,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
191,305,294,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
192,345,181,331,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
193,99,270,333,0,0,0,2,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
194,99,337,431,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
195,171,172,497,221,0,1,362,2,2,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,9170,0,
196,345,181,339,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
197,0,352,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
198,171,172,145,0,0,1,188,2,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
199,0,279,0,343,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
200,0,81,0,344,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
201,345,181,895,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
202,238,239,0,0,0,1,256,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
203,0,0,240,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
204,100,183,347,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
205,0,492,348,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
206,0,0,145,0,0,0,188,2,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,9170,0,0,
207,0,0,240,235,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
208,0,74,348,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
209,0,350,749,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
210,0,351,693,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
211,99,270,353,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
212,0,181,542,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
213,0,356,441,349,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
214,345,181,357,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
215,358,1964,0,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
216,345,181,359,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
217,345,181,361,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
218,345,181,0,363,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
219,0,366,507,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
220,36,37,365,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
221,0,352,0,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
222,8013,368,0,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
223,0,369,437,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
224,161,167,0,0,7645,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
225,372,2970,0,0,0,1,188,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
226,372,2974,0,0,0,1,3493,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
227,0,0,507,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
228,372,2971,0,0,0,1,224,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
229,372,2971,0,0,0,1,259,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
230,7,164,0,985,0,1,362,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
231,7,164,0,285,0,1,363,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
232,345,181,371,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
233,181,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
235,0,0,378,0,0,1,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
236,0,379,0,825,0,0,0,0,1,0,0,0,0,0,-1.#QNAN0,0,0,0,0,0,0,0,0,0,
