33,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,120,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
34,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,130,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
35,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,140,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
36,1,2,2,0,0,0.000000,0.000000,0.000000,3467,1,0,0,0,0.000000,0.000000,0.000000,0,100,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
37,1,2,0,0,0,0.000000,0.000000,0.000000,3499,1,0,0,0,0.000000,0.000000,0.000000,0,100,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
38,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
39,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,65,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
40,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,75,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
41,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,125,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
42,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,155,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
43,0,2,0,0,0,0.000000,0.000000,0.000000,0,13,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
44,1,0,0,0,0,0.000000,0.000000,0.000000,3710,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
45,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,125,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
46,1,0,0,0,0,0.000000,0.000000,0.000000,3745,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
47,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,160,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
48,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,215,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
49,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,185,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
50,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,205,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
51,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,195,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
52,1,2,0,0,0,0.000000,0.000000,0.000000,3745,1,0,0,0,0.000000,0.000000,0.000000,0,175,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
53,1,0,0,0,0,0.000000,0.000000,0.000000,3930,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
54,1,0,0,0,0,0.000000,0.000000,0.000000,4027,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
55,0,2,0,0,0,0.000000,0.000000,0.000000,0,4,0,0,0,0.000000,0.000000,0.000000,0,200,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
56,0,2,2,0,0,0.000000,0.000000,0.000000,0,5,7,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
57,0,2,2,0,0,0.000000,0.000000,0.000000,0,5,6,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
58,1,0,0,0,0,0.000000,0.000000,0.000000,4529,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
59,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
60,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,5,6,0,0.000000,0.000000,0.000000,0,125,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,
61,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,5,6,0,0.000000,0.000000,0.000000,0,175,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,
62,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,5,6,0,0.000000,0.000000,0.000000,0,225,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,
63,1,0,0,0,0,0.000000,0.000000,0.000000,4639,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
65,1,0,0,0,0,0.000000,0.000000,0.000000,4750,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
67,1,0,0,0,0,0.000000,0.000000,0.000000,4640,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
68,1,2,0,0,0,0.000000,0.000000,0.000000,4882,1,0,0,0,0.000000,0.000000,0.000000,0,100,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
69,1,0,0,0,0,0.000000,0.000000,0.000000,4986,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
70,1,0,0,0,0,0.000000,0.000000,0.000000,5020,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
71,1,0,0,0,0,0.000000,0.000000,0.000000,5021,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
72,1,0,0,0,0,0.000000,0.000000,0.000000,5059,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
73,1,0,0,0,0,0.000000,0.000000,0.000000,5068,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
75,1,0,0,0,0,0.000000,0.000000,0.000000,5165,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
76,1,0,0,0,0,0.000000,0.000000,0.000000,5185,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
77,0,2,2,0,0,0.000000,0.000000,0.000000,0,10,11,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,2,0,0,0.000000,0.000000,0.000000,
80,1,0,0,0,0,0.000000,0.000000,0.000000,5338,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
81,0,2,2,0,0,0.000000,0.000000,0.000000,0,10,11,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,2,0,0,0.000000,0.000000,0.000000,
82,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,10,11,0,0.000000,0.000000,0.000000,0,50,0,0,0,0.000000,0.000000,0.000000,0,1,0,2,0,0.000000,0.000000,0.000000,
83,1,0,0,0,0,0.000000,0.000000,0.000000,5397,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
84,1,2,0,0,0,0.000000,0.000000,0.000000,5396,1,0,0,0,0.000000,0.000000,0.000000,0,225,0,0,0,0.000000,0.000000,0.000000,1,1,0,0,0,0.000000,0.000000,0.000000,
85,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,2,0,0,0.000000,0.000000,0.000000,
86,0,2,0,0,0,0.000000,0.000000,0.000000,0,10,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
88,0,2,2,0,0,0.000000,0.000000,0.000000,0,1,10,0,0,0.000000,0.000000,0.000000,0,50,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,
89,1,0,0,0,0,0.000000,0.000000,0.000000,5475,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
90,1,0,0,0,0,0.000000,0.000000,0.000000,5521,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
91,1,0,0,0,0,0.000000,0.000000,0.000000,5384,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
92,1,2,2,0,0,0.000000,0.000000,0.000000,6893,1,16,0,0,0.000000,0.000000,0.000000,0,150,150,0,0,0.000000,0.000000,0.000000,1,1,1,0,0,0.000000,0.000000,0.000000,
93,0,2,0,0,0,0.000000,0.000000,0.000000,0,12,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
94,1,0,0,0,0,0.000000,0.000000,0.000000,5687,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
95,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
97,1,2,0,0,0,0.000000,0.000000,0.000000,5851,1,0,0,0,0.000000,0.000000,0.000000,0,160,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
98,1,0,0,0,0,0.000000,0.000000,0.000000,5868,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
99,0,2,0,0,0,0.000000,0.000000,0.000000,0,14,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
119,1,0,0,0,0,0.000000,0.000000,0.000000,5916,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
139,1,0,0,0,0,0.000000,0.000000,0.000000,5937,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
159,1,0,0,0,0,0.000000,0.000000,0.000000,6074,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
179,0,2,0,0,0,0.000000,0.000000,0.000000,0,13,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
199,1,1,0,0,0,0.000000,0.000000,0.000000,6208,6207,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,3,0,0,0,0.000000,0.000000,0.000000,
200,1,1,0,0,0,0.000000,0.000000,0.000000,6210,6209,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,3,0,0,0,0.000000,0.000000,0.000000,
202,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,10,16,0,0.000000,0.000000,0.000000,0,1,0,50,0,0.000000,0.000000,0.000000,1,1,0,1,0,0.000000,0.000000,0.000000,
203,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,10,11,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,1,1,0,2,0,0.000000,0.000000,0.000000,
239,1,0,0,0,0,0.000000,0.000000,0.000000,6783,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
259,0,2,2,0,0,0.000000,0.000000,0.000000,0,13,2,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
279,0,2,0,0,0,0.000000,0.000000,0.000000,0,13,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
299,1,2,2,2,2,0.000000,0.000000,0.000000,7146,1,10,11,16,0.000000,0.000000,0.000000,0,175,0,0,175,0.000000,0.000000,0.000000,1,1,0,2,1,0.000000,0.000000,0.000000,
319,1,2,2,2,0,0.000000,0.000000,0.000000,7208,1,5,6,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,1,1,0,0,0,0.000000,0.000000,0.000000,
359,1,0,0,0,0,0.000000,0.000000,0.000000,7733,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
379,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,175,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
380,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,230,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
399,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,310,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
400,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,245,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
419,0,2,2,0,0,0.000000,0.000000,0.000000,0,5,15,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
420,1,0,0,0,0,0.000000,0.000000,0.000000,8444,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
439,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,210,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
440,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,220,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
441,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,230,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
442,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,235,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
443,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,245,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
444,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,250,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
459,1,0,0,0,0,0.000000,0.000000,0.000000,9240,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
460,1,0,0,0,0,0.000000,0.000000,0.000000,9249,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
479,1,0,0,0,0,0.000000,0.000000,0.000000,9299,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
499,1,0,0,0,0,0.000000,0.000000,0.000000,9472,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
519,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,85,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
520,1,0,0,0,0,0.000000,0.000000,0.000000,10460,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
521,2,0,0,0,0,0.000000,0.000000,0.000000,2,0,0,0,0,0.000000,0.000000,0.000000,170,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
540,1,0,0,0,0,0.000000,0.000000,0.000000,10445,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
559,1,0,0,0,0,0.000000,0.000000,0.000000,10515,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
579,1,0,0,0,0,0.000000,0.000000,0.000000,10757,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
599,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,5,6,0,0.000000,0.000000,0.000000,0,250,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,
600,0,2,2,2,0,0.000000,0.000000,0.000000,0,1,5,6,0,0.000000,0.000000,0.000000,0,275,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0.000000,0.000000,0.000000,
601,1,0,0,0,0,0.000000,0.000000,0.000000,10757,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
639,1,0,0,0,0,0.000000,0.000000,0.000000,11078,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
640,1,0,0,0,0,0.000000,0.000000,0.000000,11079,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
659,1,0,0,0,0,0.000000,0.000000,0.000000,11197,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
679,1,0,0,0,0,0.000000,0.000000,0.000000,11115,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
680,1,2,2,2,2,0.000000,0.000000,0.000000,11000,1,10,11,16,0.000000,0.000000,0.000000,0,250,0,0,250,0.000000,0.000000,0.000000,1,1,0,2,1,0.000000,0.000000,0.000000,
699,1,2,2,2,2,0.000000,0.000000,0.000000,11140,1,10,11,16,0.000000,0.000000,0.000000,0,250,0,0,250,0.000000,0.000000,0.000000,1,1,0,2,1,0.000000,0.000000,0.000000,
719,2,0,0,0,0,0.000000,0.000000,0.000000,3,0,0,0,0,0.000000,0.000000,0.000000,230,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
739,1,0,0,0,0,0.000000,0.000000,0.000000,11602,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
740,2,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
759,1,0,0,0,0,0.000000,0.000000,0.000000,11000,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,
