311,"CurseofWeakness Head","Spells\CurseofWeakness_Head.mdx",1.000000,1.000000,
312,"CurseofFrailty Head","Spells\CurseofFrailty_Head.mdx",1.000000,1.000000,
313,"RemoveCurse Base","Spells\RemoveCurse_Base.mdx",1.000000,1.000000,
314,"NullifyDisease Base","Spells\NullifyDisease_Base.mdx",1.000000,1.000000,
315,"NullifyPoison Base","Spells\NullifyPoison_Base.mdx",1.000000,1.000000,
320,"RighteousFury Chest","Spells\RighteousFury_Chest.mdx",1.000000,1.000000,
321,"MoltenBlast Impact Chest","Spells\MoltenBlast_Impact_Chest.mdx",0.000000,1.000000,
322,"Arcane Barrage Missile","spells\mage_arcanebarrage_missile.mdx",1.000000,1.000000,
323,"Swipe Impact","Spells\SwipeImpact.mdx",1.000000,1.000000,
325,"Faerie Fire Head State","Spells\FaerieFire.mdx",1.000000,1.000000,
326,"HolyProtection Chest","Spells\HolyProtection_Chest.mdx",1.000000,1.000000,
328,"LightningStorm Cloud State","Spells\LightningStorm_Cloud_State.mdx",1.000000,1.000000,
330,"Shock Missile","Spells\Shock_Missile.mdx",1.000000,1.000000,
331,"Shock Impact Chest","Spells\Shock_Impact_Chest.mdx",0.000000,1.000000,
