24,2,"Creature\Infernal\Infernal.mdx",0.000000,1,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,10,24,0.611100,2.031000,0.000000,-1.439007,-2.751234,0.030889,1.059780,2.727136,4.129122,1.000000,
25,0,"Creature\KeeperOfTheGrove\KeeperOfTheGrove.mdx",0.000000,1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,0,25,0.694400,2.083000,0.000000,-1.852656,-1.001164,-0.021421,1.470198,1.580210,4.135486,1.000000,
26,0,"Creature\Kobold\Kobold.mdx",0.000000,0,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,26,0.694400,1.389000,0.000000,-0.981126,-0.552605,-0.008109,0.943607,0.480619,1.235099,1.000000,
27,0,"Creature\Kodobeast\KodoBeast.mdx",0.000000,3,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,1,10,27,0.694400,2.083000,0.000000,-7.282068,-2.412746,-0.020839,3.343075,2.277804,5.366936,1.000000,
28,2,"Creature\LavaSpider\LavaSpider.mdx",0.000000,1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
29,0,"Creature\LostOne\LostOne.mdx",0.000000,1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,29,0.611100,2.031000,0.000000,-0.567583,-0.519007,-0.004757,0.308936,0.529303,1.946746,1.000000,
30,2,"Creature\MineSpider\MineSpider.mdx",0.000000,1,1.000000,2,-1,18.000000,12.000000,1.000000,0.000000,0,0,30,0.611100,2.031000,0.000000,-2.202567,-2.198774,-0.018529,3.882277,2.196034,2.039596,1.000000,
31,0,"Creature\Murloc\Murloc.mdx",0.000000,1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,31,0.611100,2.031000,0.000000,-0.604078,-0.496665,-0.001952,0.433186,0.493416,1.285221,1.000000,
32,0,"Creature\Ogre\Ogre.mdx",0.000000,3,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,10,32,0.611100,2.031000,0.000000,-0.571247,-0.994158,-0.012723,0.513097,0.989934,2.876058,1.000000,
33,0,"Creature\Ogre\OgreMage.mdx",0.000000,3,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,10,33,0.611100,2.031000,0.000000,-0.571247,-0.994159,-0.012721,0.513097,0.989933,2.881102,1.000000,
34,0,"Creature\Raptor\Raptor.mdx",0.000000,1,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,34,0.611100,2.031000,2.520609,-4.327215,-1.163992,-0.062383,1.987665,2.095047,3.211344,1.000000,
35,2,"Creature\SeaGiant\SeaGiant.mdx",0.000000,4,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,1,11,35,0.694400,2.083000,0.000000,-2.412799,-4.203702,-0.036526,1.688339,4.423341,7.884146,1.000000,
36,1,"Creature\SILITHID\Silithid.mdx",0.000000,1,1.000000,2,1,1.000000,1.000000,1.000000,0.000000,0,0,36,0.694400,2.083000,0.000000,-2.684560,-1.708342,-0.014375,1.429448,1.707697,2.374903,1.000000,
37,2,"Creature\Succubus\Succubus.mdx",0.000000,1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,37,0.611100,2.031000,0.000000,-1.638376,-0.520597,-0.004690,0.259531,1.234260,2.054406,1.000000,
38,2,"Creature\Tallstrider\TallStrider.mdx",0.000000,1,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,38,0.611100,2.031000,2.412617,-1.671618,-0.776143,-0.031664,1.221609,0.885709,3.322787,1.000000,
39,2,"Creature\TitanFemale\TitanFemale.mdx",0.000000,4,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,10,11,39,0.694400,2.083000,0.000000,-1.151052,-1.819330,-0.020455,1.213711,1.192630,7.332626,1.000000,
40,2,"Creature\TitanMale\TitanMale.mdx",0.000000,3,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,1,12,40,0.611100,2.031000,4.309965,-1.816337,-3.148390,-0.003741,1.748155,2.622029,7.393727,1.000000,
41,0,"Creature\Troglodyte\Troglodyte.mdx",0.000000,1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,41,0.694400,2.083000,0.000000,-0.253640,-0.832327,-0.000404,1.034496,0.856486,1.882738,1.000000,
42,0,"Creature\Troll\Troll.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,42,0.611100,2.031000,1.418861,-1.110465,-0.707755,-0.000013,0.477134,0.758649,2.262716,1.000000,
43,16,"Creature\Wolf\Wolf.mdx",0.000000,1,1.000000,1,7,9.000000,6.000000,1.000000,0.000000,0,0,43,0.611100,2.031000,0.000000,-2.256148,-0.636058,-0.000078,1.584775,0.666565,1.702781,1.000000,
44,0,"Creature\Worgen\Worgen.mdx",0.000000,1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,44,0.611100,2.031000,0.000000,-0.655967,-1.176232,0.000852,0.702095,1.080357,2.290177,1.000000,
45,2,"Creature\Ghoul\Ghoul.mdx",0.000000,1,1.000000,2,1,18.000000,12.000000,1.000000,0.000000,0,0,45,0.611100,2.031000,1.217973,-0.586297,-1.359796,-0.028198,1.179566,1.513941,1.940702,1.000000,
47,0,"Creature\DragonSpawn\DragonSpawn.mdx",0.000000,1,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,47,0.694400,2.083000,0.000000,-3.220913,-2.392489,-0.035368,1.972180,1.779187,2.580163,1.000000,
49,4,"Character\Human\Male\HumanMale.mdx",0.000000,1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,49,0.611100,2.031000,1.036183,-0.576729,-0.544333,-0.000694,0.368064,0.535878,2.011113,1.000000,
50,4,"Character\Human\Female\HumanFemale.mdx",0.000000,1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,50,0.416700,1.913000,1.002637,-0.487332,-0.369467,-0.002147,0.280600,0.370382,1.924886,1.000000,
51,4,"Character\Orc\Male\OrcMale.mdx",0.000000,1,1.000000,1,1,14.000000,14.000000,1.000000,0.000000,0,0,51,0.750000,2.361000,1.117047,-0.725006,-0.874448,-0.006944,0.638397,0.853355,2.350848,1.000000,
52,4,"Character\Orc\Female\OrcFemale.mdx",0.000000,1,1.000000,1,1,12.000000,11.000000,1.000000,0.000000,0,0,52,0.472200,2.051000,1.111931,-0.735741,-0.524414,-0.007019,0.303948,0.525690,2.148460,1.000000,
53,4,"Character\Dwarf\Male\DwarfMale.mdx",0.000000,1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,53,0.611100,1.607000,0.724923,-0.599128,-0.640795,-0.020055,0.394129,0.607325,1.596981,1.000000,
54,4,"Character\Dwarf\Female\DwarfFemale.mdx",0.000000,1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,54,0.444400,1.528000,0.680556,-0.490644,-0.466450,-0.000910,0.258219,0.471710,1.510416,1.000000,
55,4,"Character\NightElf\Male\NightElfMale.mdx",0.000000,1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,55,0.777800,2.438000,1.300954,-0.703481,-0.621169,-0.007700,0.300752,0.634449,2.591071,1.000000,
56,4,"Character\NightElf\Female\NightElfFemale.mdx",0.000000,1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,56,0.555600,2.250000,1.334737,-0.651912,-0.387284,0.001117,0.342889,0.589940,2.253926,1.000000,
57,4,"Character\Scourge\Male\ScourgeMale.mdx",0.000000,1,1.000000,2,1,12.000000,10.000000,1.000000,0.000000,0,0,57,0.694400,1.861000,1.078235,-0.825213,-0.582538,-0.011160,0.384068,0.463535,2.101244,1.000000,
58,4,"Character\Scourge\Female\ScourgeFemale.mdx",0.000000,1,1.000000,2,1,12.000000,10.000000,1.000000,0.000000,0,0,58,0.416700,1.844000,0.985520,-0.507694,-0.441342,-0.010693,0.395961,0.431282,2.054849,1.000000,
59,4,"Character\Tauren\Male\TaurenMale.mdx",0.000000,1,1.000000,1,3,22.000000,16.000000,2.000000,0.000000,0,0,59,0.590300,1.653000,0.987215,-1.070817,-0.855726,-0.014023,0.987671,0.858508,2.248532,1.000000,
60,4,"Character\Tauren\Female\TaurenFemale.mdx",0.000000,1,1.250000,1,3,20.000000,14.000000,2.000000,0.000000,0,0,60,0.666700,2.111000,1.023314,-0.818679,-0.663842,-0.003803,0.540947,0.663842,2.233510,1.000000,
61,10,"Creature\CarrionBird\CarrionBird.mdx",0.000000,0,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,61,0.611100,2.031000,0.000000,-2.169915,-2.075572,0.537171,1.676888,2.249723,6.228934,1.000000,
62,8,"Creature\Hydra\Hydra.mdx",0.000000,3,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,10,62,0.611100,2.031000,0.000000,-6.072165,-3.129389,-0.191697,2.541900,4.293607,4.737421,1.000000,
63,2,"Creature\Tarantula\Tarantula.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,63,0.694400,2.083000,0.000000,-2.177743,-2.882292,-0.097646,2.784707,2.886781,2.393054,1.000000,
64,2,"SoundTest.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
65,0,"Creature\Horse\Horse.mdx",0.000000,1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,0,65,0.611100,2.031000,1.865720,-1.243864,-0.436629,-0.021972,2.004628,0.433532,2.630913,1.000000,
66,0,"Creature\Boar\Boar.mdx",0.000000,0,1.000000,1,3,9.000000,6.000000,1.000000,0.000000,0,0,66,0.611100,2.031000,0.000000,-1.149143,-0.448391,-0.029192,1.780213,0.452119,2.093486,1.000000,
67,16,"Creature\ANCIENTPROTECTOR\AncientProtector.mdx",0.000000,3,1.000000,2,3,18.000000,12.000000,1.000000,0.000000,1,11,67,0.694400,2.083000,0.000000,-1.838292,-2.812558,-0.033276,2.667753,2.977111,6.281035,1.000000,
68,0,"Creature\DoomGuard\DoomGuard.mdx",0.000000,1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,68,0.611100,2.031000,0.000000,-2.127987,-1.873767,-0.008044,0.778069,2.035835,4.090948,1.000000,
69,3,"Creature\ElementalEarth\ElementalEarth.mdx",0.000000,1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,69,0.611100,2.031000,0.000000,-1.863641,-2.297223,-0.131378,1.825210,2.178519,3.327038,0.300000,
70,2,"Creature\Skeleton\Skeleton.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,70,0.694400,2.083000,1.391404,-0.606957,-0.747452,-0.016810,0.530093,0.665247,1.987399,1.000000,
71,2,"Creature\GolemHarvest\GolemHarvest.mdx",0.000000,1,1.000000,3,1,18.000000,12.000000,1.000000,0.000000,0,0,71,0.611100,2.031000,0.000000,-1.073586,-1.481989,-0.005854,0.728422,1.460349,3.381757,1.000000,
72,2,"Creature\GolemHarvestStage2\GolemHarvestStage2.mdx",0.000000,1,1.000000,3,1,18.000000,12.000000,1.000000,0.000000,0,0,72,0.694400,2.083000,0.000000,-1.026669,-1.415597,0.000997,0.595842,1.425126,3.007037,1.000000,
73,1,"Creature\DireWolf\DireWolf.mdx",0.000000,1,1.000000,1,7,6.000000,4.000000,1.000000,0.000000,0,0,73,0.611100,2.031000,1.399111,-2.306945,-0.575971,-0.023982,1.588482,0.546913,1.878976,1.000000,
74,0,"Creature\HumanMalePeasant\HumanMalePeasant.mdx",0.000000,1,1.000000,1,4,12.000000,10.000000,1.000000,0.000000,0,0,74,0.509700,2.031000,0.000000,-0.372783,-0.540395,-0.001331,0.441049,0.560798,1.828943,1.000000,
75,1,"Creature\WindSerpent\WindSerpent.mdx",0.000000,2,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,75,0.611100,2.031000,0.000000,-5.098210,-2.802927,0.012658,2.724665,2.566063,5.167276,1.000000,
76,9,"Creature\Frenzy\Frenzy.mdx",0.000000,1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,76,0.694400,1.389000,0.000000,-1.521240,-0.791052,0.012092,1.031662,1.063799,1.454085,1.000000,
77,0,"Creature\Dryad\Dryad.mdx",0.000000,1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,0,77,0.611100,2.031000,0.000000,-0.984859,-0.581058,-0.011181,1.062566,0.493279,2.390530,1.000000,
78,0,"Creature\Satyr\Satyr.mdx",0.000000,1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,78,0.694400,2.083000,0.000000,-1.870827,-0.921303,-0.006889,0.317229,0.917745,2.770433,1.000000,
79,0,"Creature\HumanMaleKid\HumanMaleKid.mdx",0.000000,1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,79,0.611100,2.031000,0.000000,-0.169948,-0.254709,0.007144,0.212211,0.256330,1.301313,1.000000,
80,0,"Creature\HumanFemaleKid\HumanFemaleKid.mdx",0.000000,1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,80,0.611100,2.031000,0.000000,-0.162359,-0.208797,-0.001194,0.089624,0.201047,1.163888,1.000000,
81,3,"Creature\Slime\Slime.mdx",0.000000,1,1.000000,2,-1,18.000000,12.000000,1.000000,0.000000,0,0,81,0.694400,2.083000,0.000000,-2.439952,-1.428039,-0.030023,1.088946,1.410140,1.841248,1.000000,
82,16,"Creature\Tiger\Tiger.mdx",0.000000,1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,82,0.611100,2.031000,0.000000,-2.432665,-0.656587,-0.008420,1.028780,0.535117,1.268102,1.000000,
83,8,"Creature\bear\Bear.mdx",0.000000,1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,83,0.611100,2.031000,1.761474,-1.657581,-0.925305,-0.058709,1.681357,0.867246,1.843325,1.000000,
84,2,"Creature\GolemStone\GolemStone.mdx",0.000000,1,1.000000,3,-1,18.000000,12.000000,1.000000,0.000000,0,10,84,0.611100,2.031000,0.000000,-0.876349,-1.889463,-0.002894,1.957374,1.620385,3.106759,1.000000,
85,1,"Creature\Wyvern\Wyvern.mdx",0.000000,1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,85,0.611100,2.031000,1.193891,-3.201530,-5.221857,0.423987,3.136625,5.234344,6.741571,1.000000,
86,0,"Creature\HumanMalePeasant\HumanMalePeasantAxe.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,86,0.509700,2.031000,0.000000,-0.372850,-0.540396,-0.001234,0.441024,0.560816,1.828921,1.000000,
87,0,"Creature\HumanMalePeasant\HumanMalePeasantGold.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,87,0.509700,2.031000,0.000000,-0.991776,-0.527034,0.000585,0.440351,0.523597,1.760418,1.000000,
88,0,"Creature\HumanMalePeasant\HumanMalePeasantPick.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,88,0.509700,2.031000,0.000000,-0.432398,-0.540395,-0.001331,0.826877,0.575022,1.828943,1.000000,
89,0,"Creature\HumanMalePeasant\HumanMalePeasantWood.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,89,0.509700,2.031000,0.000000,-0.525653,-0.640256,0.000655,0.578776,0.545235,2.122706,1.000000,
90,9,"Creature\Hippogryph\Hippogryph.mdx",0.000000,2,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,90,0.694400,2.083000,1.656586,-2.877178,-3.743625,0.039644,2.177580,3.763375,5.153832,1.000000,
91,1,"Creature\SilithidTank\SilithidTank.mdx",0.000000,1,1.000000,1,1,1.000000,1.000000,1.000000,0.000000,0,0,91,0.694400,2.083000,0.000000,-2.474913,-1.452283,-0.066141,1.376605,1.785943,3.207652,1.000000,
92,3,"Creature\Silithidwasp\SilithidWasp.mdx",0.000000,1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,92,0.611100,2.031000,0.000000,-1.908902,-2.604593,0.199592,2.350378,2.533502,5.942494,1.000000,
93,0,"Creature\HumanFemaleBlacksmith\HumanFemaleBlacksmith.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,93,0.472200,1.944000,0.000000,-0.269897,-0.316466,-0.004714,0.246695,0.328929,1.897014,1.000000,
94,0,"Creature\HumanFemaleFarmer\HumanFemaleFarmer.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,94,0.416700,1.913000,0.000000,-0.296231,-0.317128,-0.005260,0.268459,0.392757,1.885388,1.000000,
95,0,"Creature\HumanFemaleMerchantFat\HumanFemaleMerchantFat.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,95,0.611100,2.031000,0.000000,-0.316277,-0.369578,-0.008559,0.260954,0.463854,2.022604,1.000000,
96,0,"Creature\HumanFemaleMerchantThin\HumanFemaleMerchantThin.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,96,0.555600,1.944000,0.000000,-0.333600,-0.369577,-0.008558,0.249117,0.403831,1.872996,1.000000,
97,0,"Creature\HumanFemalePeasant\HumanFemalePeasant.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,97,0.416700,1.913000,0.000000,-0.300864,-0.330077,-0.001708,0.333066,0.421097,1.889445,1.000000,
98,0,"Creature\HumanFemaleWarriorHeavy\HumanFemaleWarriorHeavy.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,98,0.416700,1.913000,0.000000,-0.281995,-0.342848,-0.002671,0.246974,0.343207,1.913336,1.000000,
99,0,"Creature\HumanFemaleWarriorLight\HumanFemaleWarriorLight.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,99,0.416700,1.913000,0.000000,-0.322469,-0.319104,-0.001459,0.288641,0.329237,1.895215,1.000000,
100,0,"Creature\HumanFemaleWarriorMedium\HumanFemaleWarriorMedium.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,100,0.416700,1.913000,0.000000,-0.271689,-0.325399,-0.001459,0.243055,0.329237,1.895229,1.000000,
101,0,"Creature\HumanMaleBlacksmith\HumanMaleBlacksmith.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,101,0.694400,2.056000,0.000000,-0.360743,-0.664335,-0.002381,0.438553,0.542029,2.007537,1.000000,
102,0,"Creature\HumanMaleFarmer\HumanMaleFarmer.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,102,0.555600,2.083000,0.000000,-0.255377,-0.437861,-0.000814,0.349882,0.434437,2.014777,1.000000,
103,0,"Creature\HumanMaleNoble\HumanMaleNoble.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,103,0.509700,2.031000,0.000000,-0.360743,-0.664335,-0.002381,0.438553,0.553802,2.046727,1.000000,
104,0,"Creature\HumanMaleWarriorHeavy\HumanMaleWarriorHeavy.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,104,0.611100,2.031000,0.000000,-0.316737,-0.475834,-0.002818,0.402932,0.484231,2.057180,1.000000,
105,0,"Creature\HumanMaleWarriorMedium\HumanMaleWarriorMedium.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,105,0.611100,2.031000,0.000000,-0.316737,-0.486773,-0.002813,0.402931,0.513672,1.993774,1.000000,
106,0,"Creature\HumanMaleWizard\HumanMaleWizard.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,106,0.509700,2.031000,0.000000,-0.360743,-0.664337,-0.002381,0.438496,0.542030,2.282205,1.000000,
107,0,"Creature\HumanMaleWarriorLight\HumanMaleWarriorLight.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,107,0.611100,2.031000,0.000000,-0.337104,-0.471952,-0.002563,0.403315,0.484192,1.994458,1.000000,
108,0,"Creature\HumanMaleCaster\HumanMaleCaster.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,108,0.611100,2.031000,0.000000,-0.372525,-0.516474,-0.000810,0.431895,0.514724,2.019828,1.000000,
109,0,"Creature\HumanFemaleCaster\HumanFemaleCaster.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,109,0.416700,1.913000,0.000000,-0.338402,-0.366659,-0.001565,0.240099,0.346871,1.962467,1.000000,
110,11,"Creature\WATERELEMENTAL\WaterElemental.mdx",0.000000,1,1.000000,2,-1,18.000000,12.000000,1.000000,0.000000,0,0,110,0.611100,2.031000,0.000000,-1.035244,-1.680827,0.366207,1.043886,1.684634,3.043420,1.000000,
111,0,"Creature\Chicken\Chicken.mdx",0.000000,0,1.000000,1,5,4.000000,3.000000,1.000000,0.000000,0,0,111,0.611100,2.031000,0.000000,-0.268983,-0.195972,-0.002365,0.262755,0.186011,0.441103,1.000000,
112,0,"Creature\OrcMaleWarriorLight\OrcMaleWarriorLight.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,112,0.611100,2.031000,0.000000,-0.626689,-0.769626,-0.000164,0.524903,0.730086,2.352855,1.000000,
113,0,"Creature\OrcMaleMerchantLight\OrcMaleMerchantLight.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,113,0.750000,2.361000,0.000000,-0.626689,-0.769626,-0.000164,0.524904,0.730086,2.273276,1.000000,
114,0,"Creature\Rabbit\Rabbit.mdx",0.000000,0,1.000000,1,7,4.000000,3.000000,1.000000,0.000000,0,0,114,0.611100,2.031000,0.000000,-0.477103,-0.201774,-0.006385,0.287760,0.194655,0.511072,1.000000,
115,0,"Creature\DwarfMaleWarriorLight\DwarfMaleWarriorLight.mdx",0.000000,1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,115,0.694400,1.389000,0.000000,-0.423504,-0.614088,-0.006975,0.532594,0.566560,1.558940,1.000000,
