662,161,3,2,16493,16494,0,0,0,0.000000,0.000000,0.000000,0.000000,121,0.000000,0.000000,2,0.000000,0.000000,0,0,0,0.000000,
132,161,4,0,12700,12781,12783,12784,12785,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
133,161,4,1,12328,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
125,161,4,2,12284,12701,12702,12703,12704,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
123,161,4,3,12281,12812,12813,12814,12815,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
134,161,5,0,29888,29889,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
129,161,5,2,12289,12668,23695,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1662,161,5,3,29723,29725,29724,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1663,161,6,0,29834,29838,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
135,161,6,1,12294,0,0,0,0,0.000000,0.000000,0.000000,0.000000,133,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1664,161,6,2,29836,29859,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1824,161,7,1,35446,35448,35449,35450,35451,0.000000,0.000000,0.000000,0.000000,135,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1859,161,7,2,46854,46855,0,0,0,0.000000,0.000000,0.000000,0.000000,1664,0.000000,0.000000,1,0.000000,0.000000,0,0,0,0.000000,
1860,161,8,0,46859,46860,46861,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1661,161,8,1,29623,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1861,161,8,2,46862,46863,46864,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1862,161,9,1,46865,46866,46867,46868,46869,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1863,161,10,1,46924,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
142,163,0,0,12301,12818,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1601,163,0,1,12298,12724,12725,12726,12727,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
141,163,0,2,12295,12676,12677,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
144,163,1,1,50685,50686,50687,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
138,163,1,2,12297,12750,12751,12752,12753,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
153,163,2,0,12975,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
147,163,2,1,12797,12799,12800,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
145,163,2,2,12945,50641,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
140,163,2,3,12299,12761,12762,12763,12764,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
146,163,3,0,12308,12810,12811,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
151,163,3,1,12313,12804,12807,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
143,163,3,2,12302,12765,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
150,163,4,0,12312,12803,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
152,163,4,1,12809,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
149,163,4,2,12311,12958,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1654,163,5,0,29598,29599,29600,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
702,163,5,2,16538,16539,16540,16541,16542,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1652,163,6,0,29593,29594,29595,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
148,163,6,1,50720,0,0,0,0,0.000000,0.000000,0.000000,0.000000,152,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1660,163,6,2,29787,29790,29792,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1653,163,7,1,29140,29143,29144,29145,29146,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1869,163,7,2,46941,46944,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1870,163,8,0,46945,46949,46950,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1666,163,8,1,20243,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1893,163,8,2,47294,47295,47296,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1871,163,9,1,46951,46952,46953,46954,46955,0.000000,0.000000,0.000000,0.000000,1666,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1872,163,10,1,46968,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
158,164,0,1,12321,12835,12836,12837,12838,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
157,164,0,2,12320,12852,12853,12855,12856,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
161,164,1,1,12324,12876,12877,12878,12879,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
159,164,1,2,12322,12999,13000,13001,13002,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
166,164,2,0,12329,12950,20496,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
160,164,2,1,12323,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
661,164,2,2,16487,16489,16492,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
154,164,2,3,12318,12857,12858,12860,12861,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1581,164,3,0,23584,23585,23586,23587,23588,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1542,164,3,1,20502,20503,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
155,164,3,2,12317,13045,13046,13047,13048,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
168,164,4,0,12862,12330,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
165,164,4,1,12292,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1543,164,4,3,20504,20505,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1541,164,5,0,20500,20501,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
156,164,5,2,12319,12971,12972,12973,12974,0.000000,0.000000,0.000000,0.000000,155,0.000000,0.000000,4,0.000000,0.000000,0,0,0,0.000000,
1657,164,6,0,29590,29591,29592,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
167,164,6,1,23881,0,0,0,0,0.000000,0.000000,0.000000,0.000000,165,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1655,164,6,3,29721,29776,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1864,164,7,0,46908,46909,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1658,164,7,3,29759,29760,29761,29762,29763,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1865,164,8,0,46910,46911,46912,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1659,164,8,1,29801,0,0,0,0,0.000000,0.000000,0.000000,0.000000,167,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1866,164,8,2,46913,46914,46915,0,0,0.000000,0.000000,0.000000,0.000000,167,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1867,164,9,1,46917,46920,46921,46922,46923,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1868,164,10,1,6544,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
203,181,0,0,13741,13793,13792,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
201,181,0,1,13732,13863,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
186,181,0,2,13712,13788,13789,13790,13791,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1827,181,1,0,14165,14166,14167,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
187,181,1,1,13713,13853,13854,13855,13856,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
181,181,1,2,13705,13832,13843,13844,13845,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
204,181,2,0,13742,13872,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
301,181,2,1,14251,0,0,0,0,0.000000,0.000000,0.000000,0.000000,187,0.000000,0.000000,4,0.000000,0.000000,1,0,0,0.000000,
222,181,2,3,13743,13875,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
206,181,3,0,13754,13867,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
182,181,3,1,13706,13804,13805,13806,13807,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
221,181,3,2,13715,13848,13849,13851,13852,0.000000,0.000000,0.000000,0.000000,181,0.000000,0.000000,4,0.000000,0.000000,0,0,0,0.000000,
184,181,4,0,13709,13800,13801,13802,13803,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
223,181,4,1,13877,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
242,181,4,2,13960,13961,13962,13963,13964,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
183,181,4,3,13707,13966,13967,13968,13969,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1706,181,5,0,31124,31126,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
