920,"воительница",
921,"охотница",
922,"разбойница",
923,"жрица",
924,"шаманка",
925,"волшебница",
926,"чернокнижница",
927,"друидесса",
928,"лесной тролль",
929,"человек",
930,"орк",
931,"дворф",
932,"ночной эльф",
933,"нежить",
934,"таурен",
935,"гном",
936,"тролль",
937,"гоблин",
938,"эльф крови",
939,"дреней",
940,"орк Скверны",
941,"нага",
942,"падший",
943,"скелет",
944,"лесная троллиха",
945,"орчиха",
946,"дворфийка",
947,"ночная эльфийка",
948,"тауренка",
949,"гномесса",
950,"троллиха",
951,"гоблиниха",
952,"эльфийка крови",
953,"дренейка",
954,"орчиха Скверны",
955,"падшая",
961,"Цель слишком низкого уровня",
962,"Причина неизвестна",
963,"Внутренняя ошибка",
964,"Неверная цель",
965,"Нет цели",
966,"Это невозможно здесь использовать",
967,"Сейчас выполняется другое действие",
968,"Цель слишком близко",
969,"Цель вне поля зрения",
970,"Еще не готово",
971,"Заклинание не выучено",
972,"Вы мертвы",
973,"Не сработало",
974,"Маназмей",
975,"Одичавший древун",
976,"Древун",
977,"Cледопыт Саллина",
981,"Ваша цель мертва",
982,"Бес-прислужник",
983,"подчинение",
984,"ошеломление",
985,"без оружия",
986,"отвлечение",
987,"бегство",
988,"неуклюжесть",
989,"оплетение",
990,"покой",
991,"немота",
992,"сон",
993,"в ловушке",
994,"оглушение",
995,"заморозка",
996,"паралич",
997,"кровотечение",
998,"лечение",
999,"превращение",
1000,"изгнание",
1001,"защита",
1002,"оковы",
1003,"верхом",
1004,"подавление",
1005,"обращение",
1006,"испуг",
1007,"неуязвимость",
1008,"прерывание",
1009,"замедление",
1010,"открытие",
1011,"парализован",
1012,"Рыцарь смерти",
1023,"паника",
1024,"дезориентация",
1025,"обольщение",
1026,"ужас",
1027,"Кожевничество",
1028,"Зачаровывание",
1029,"Снятие шкур",
1030,"Инженерное дело",
1031,"Взлом замков",
1032,"Стрелы",
1033,"Пули",
1034,"Камни душ",
1035,"Кожи и шкуры",
1036,"Травы",
1037,"Материалы для зачаровывания",
1038,"Инженерные материалы",
1039,"Ключи",
1040,"Самоцветы",
1041,"Руда и камни",
1042,"Мелкие питомцы",
1043,"1 миллисекунда",
1044,"1 секунда",
1045,"1,5 секунды",
1046,"2 секунды",
1047,"2,5 секунды",
1048,"3 секунды",
1049,"3,5 секунды",
1050,"4 секунды",
1051,"4,5 секунды",
1052,"21 секунда",
1053,"22 секунды",
1054,"24 секунды",
1055,"32 секунды",
1056,"44 секунды",
1057,"53 секунды",
1058,"1 минута",
1059,"3,5 минуты",
1060,"1 час",
1061,"2 часа",
1062,"3 часа",
1063,"4 часа",
1064,"1 неделя",
1065,"Заём",
1066,"Наём",
1067,"Лёд",
1068,"Лён",
1069,"Лоб",
1070,"Пёс",
1071,"Сон",
1072,"Овёс",
1073,"Рожь",
1074,"Ложь",
1075,"Церковь",
1076,"Любовь",
1077,"Посол",
1078,"Заем",
1079,"Наем",
1080,"Лен",
1081,"Овес",
1082,"Пес",
1083,"Мать",
1084,"Дочь",
1103,"Огненная волна II",
1104,"Привидение Ахуна",
1105,"Сандарр Разоритель Барханов",
1106,"Призыватель Бездны из долины Призрачной Луны",
1107,"Призыватель Бездны из культа Темной Нити",
1108,"Военачальник Бича Злобы",
1109,"Генератор бронзовых драконидов",
1110,"Калестраз в драконьем облике",
1111,"Вождь Ренд Черная Рука в рождественском наряде",
1112,"Куренайский лев в стойле",
1113,"Куренайская пантера в стойле",
1114,"Кольен Ледоплет в шляпе",
1115,"Огненная ловушка Вазрудена",
1116,"Загрязненная сущность Ватуусана",
1117,"Орентил Шелест Ветра",
1118,"Любитель вечеринок Лесов Вечной Песни",
1119,"Очищенный дух воды",
1120,"Отвергнутый дух воды",
1121,"Очищенный дух воздуха",
1122,"Отвергнутый дух воздуха",
1123,"Безмятежный дух воздуха",
1124,"Дух возмездия",
1125,"Северный портал Врат Смерти",
1126,"Распорядитель времени",
1127,"Скелет высокорожденного",
1128,"Страж Гнездовья",
1129,"Дракончик Гнездовья",
1130,"Порабощенная душа Гниля",
1131,"Леон Сердце Гор",
1132,"Инициатор разрушителя Грозного Молота",
1133,"Глашатай Грозовой Вершины",
1134,"Королевский стражник Губительной Чешуи",
1135,"Участник дарнасского праздника",
1136,"Страж деревни Ночных Охотников",
1137,"Прародитель драконов Пустоты",
1138,"Дух древности",
1139,"Буканьер-охотник за сокровищами",
1140,"Пират-охотник за сокровищами",
1141,"Висельник-охотник за сокровищами",
1142,"Детеныш загадочного змеекрыла",
1143,"Серсея Певица Заката",
1144,"Грифон Заоблачного пика",
1145,"Маршал западной башни Северного Волка",
1146,"Воевода западной башни Северного Волка",
1147,"Беженец заставы Солнечного Источника",
1148,"Управляющий Затерянных во времени",
1149,"Дендрит Блеск Звезд",
1150,"Очищенный дух земли",
1151,"Неугомонный дух земли",
1152,"Отвергнутый дух земли",
1153,"Дух Земли Красных скал",
1154,"Пироман Зерно Мудрости",
1155,"Ведун Искатель Истины",
1156,"Маршал Каменного Очага",
1157,"Воевода Каменного Очага",
1158,"Детеныш камнеруба",
1159,"Гиена клана Гордок",
1160,"Капитан клана Изувеченной Длани",
1161,"Посланник клана Камнерогов",
1162,"Посланник клана Кровавого Молота",
1163,"Боевой ворг клана Кровавого Молота",
1164,"Свирепый волк клана Кровавого Молота",
1165,"Злой дух клана Кровавого Молота",
1166,"Костелап клана Маграм",
1167,"Костелап клана Мародин",
1168,"Пламя клана Потрошителей Драконов",
1169,"Гарпун клана Потрошителей Драконов",
1170,"Глава клана Потрошителей Драконов",
1171,"Гвардеец клана Раздробленной Руки",
1172,"Наблюдатель Клемми",
1173,"Лесогнев Клятвы Когтя",
1174,"Детеныш кобальтового дракона",
1175,"Друид-медведь",
1176,"Порабощенный друид-ворон",
1177,"Освобожденный друид-ворон",
1178,"Воитель Когтя Ворона",
1179,"Страж Когтя Ворона",
1180,"Слуга Когтя Ворона",
1181,"Капитан Когтя Смерти",
1182,"Драконид Когтя Смерти",
1183,"Огнекож Когтя Смерти",
1184,"Гнездовая Когтя Смерти",
1185,"Надзиратель Когтя Смерти",
1186,"Змеестраж Когтя Смерти",
1187,"Драконида Когтя Смерти",
1188,"Дух Когтя Смерти",
1189,"Снежескорнский разгрызатель костей",
1190,"Детеныш красного дракондора",
1191,"Генератор красных драконидов",
1192,"Резервист крепости Ценариона",
1193,"Лезвезуб Кровавого Когтя",
1194,"Кнутохвост Кровавого Когтя",
1195,"Оскверненный лезвезуб Кровавого Когтя",
1196,"Кнутохвост Кровавой Топи",
1197,"Острозуб Кровавой Топи",
1198,"Крикун Кровавой Топи",
1199,"Смертехват Кровавой Топи",
1200,"Хилбрадский ученик кузнеца",
1201,"Инфернал Кузницы Смерти",
1202,"Мирмидон лагеря Змеиных Колец",
1203,"Сторож лагеря повстанцев",
1204,"Горный пехотинец Ледяного туннеля",
1205,"Солдат Ледяных Пустошей",
1206,"Хранитель Лесов Вечной Песни",
1207,"Розовый элекк Лесов Вечной Песни",
1208,"Торговка летнего праздника",
1209,"Поставщица летнего праздника",
1210,"Боец Лордерона",
1211,"Ветеран Лордерона",
1212,"Военачальник лощины Песни Войны",
1213,"Торговец Лунного праздника",
1214,"Кровавый ревун Лунной Ярости",
1215,"Вестник Тьмы Лунной Ярости",
1216,"Старейшина Лунной Ярости",
1217,"Кожевник Лунной Ярости",
1218,"Дух Лунокогтя",
1219,"Счетчик маноотбора Солнечного Скитальца",
1220,"Сигнализация Мрачнобуха",
1221,"Хранитель мудрости Праздника",
1222,"Наездник на баране из клана Грозовой Вершины",
1223,"Наездник на волке цитадели Адского Пламени",
1224,"Посвященный охотник на демонов",
1225,"Молельщик-охотник на демонов",
1226,"Наездник на долгоноге",
1227,"Охотник на духов",
1228,"Командир наездников на волках клана Северного Волка",
1229,"Некролит Некроситета",
1230,"Некромант Некроситета",
1231,"Неофит Некроситета",
1232,"Демос, надзиратель Ненависти",
1233,"Мстительный дух непреклонного пехотинца",
1234,"Оскверненный тотем огненной вспышки V",
1235,"Очищенный дух огня",
1236,"Отвергнутый дух огня",
1237,"Страж огня Западного Лихоземья",
1238,"Хранитель огня Лесов Вечной Песни",
1239,"Хранитель огня цитадели Адского Пламени",
1240,"Страж огня цитадели Адского Пламени",
1241,"Военачальник Ока Бури",
1242,"Военный атташе Ока Бури",
1243,"Детеныш Опаляющего дракона",
1244,"Лучник Оплота Чести",
1245,"Воздушный всадник Оплота Чести",
1246,"Стрелок Оплота Чести",
1247,"Разведчик Оплота Чести",
1248,"Мишень для лучников Оплота Чести",
1249,"Смертобег ордена Серебряного Рассвета",
1250,"Конь ордена Серебряного Рассвета",
1251,"Скакун ордена Серебряного Рассвета",
1252,"Ордынский лесозаготовитель",
1253,"Боевой разведчик Орды",
1254,"Потревоженный дух орка",
1255,"Миротворец острова Лазурной Дымки",
1256,"Воздаятель острова Лазурной Дымки",
1257,"Костолом Пиратской бухты",
1258,"Вестник племени Галак",
1259,"Гиена племени Галак",
1260,"Прародитель племени Древобрюхов",
1261,"Верховный вождь племени Зимней Спячки",
1262,"Верховный вождь племени Косолапов",
1263,"Дикий верховой элекк племени Темной Крови",
1264,"Верховный вождь племени Тихвой",
1265,"Родоначальник племени Тихвой",
1266,"Родоначальник племени Тихвой Варк",
1267,"Родоначальник племени Тихвой Йор",
1268,"Родоначальник племени Тихвой Ку",
1269,"Родоначальник племени Тихвой Тикти",
1270,"Посол племени Тихвой Фрасабу",
1271,"Прислужник племени Хаккари",
1272,"Ксоротианский конь погибели",
1273,"Ныряльщик Подземного поезда",
1274,"Сборщик похвальных значков из Дарнасса",
1275,"Сборщик похвальных значков из Оргриммара",
1276,"Гуляка праздника Луны",
1277,"Кровавый маг Призрачной Луны",
1278,"Вождь приливов из клана Соляной Чешуи",
1279,"Пленный передовой боец Протектората",
1280,"Мститель Протектората",
1281,"Защитник Протектората",
1282,"Легионер Протектората",
1283,"Восстановитель Протектората",
1284,"Передовой боец Протектората",
1285,"Истерзанный передовой боец Протектората",
1286,"Вомиза, доктор псевдотехнических наук",
1287,"Дракон Пустоты Протектората",
1288,"Пленник-бродяга пустошей",
1289,"Раб-бродяга пустошей",
1290,"Рабочий-бродяга пустошей",
1291,"Повелитель Разрыва Времени",
1292,"Киражский поглотитель разума",
1293,"Дракондор Расколотого Солнца",
1294,"Талерис Созерцатель Рассвета",
1295,"Мастер горного дела с Заоблачного Пика",
1296,"Страж огня с Темных берегов",
1297,"Защитник святилища",
1298,"Пространственный разрыв святилища",
1299,"Боевой штандарт Северного Волка",
1300,"Боевой страж Северного Волка",
1301,"Солдат Северного Волка",
1302,"Страж Северного Волка",
1303,"Легионер Северного Волка",
1304,"Минер Северного Волка",
1305,"Гонец Северного Волка",
1306,"Лесошреддер Северного Волка",
1307,"Безумный поработитель - пират Северного моря",
1308,"Волк-ищейка племени Секиры Зимы",
1309,"Сторожевое древо Сильванаара",
1310,"Генератор синих драконидов",
1311,"Соправитель Скального гнездовья",
1312,"Патриарх Скального гнездовья",
1313,"Паритель Скального гнездовья",
1314,"Виверна Скального гнездовья",
1315,"Орк Скверны клана Изувеченной Длани из Черного Храма",
1316,"Пушка Скверны Легиона МКII",
1317,"Страж Скверны Пустоверти",
1318,"Преображение сломанного разрушителя Скверны",
1319,"Капитан служителей Смерти",
1320,"Ретгар Врата Смерти",
1321,"Скакун смерти ордена Серебряного Рассвета",
1322,"Послушник Смертной Тени",
1323,"Некромант Смертхольма",
1324,"Неповоротливый йети со Свирепого Утеса",
1325,"Крадущийся йети со Свирепого Утеса",
1326,"Оргриммарский стражник со щитом",
1327,"Следопыт Соколиного Дозора",
1328,"Плохой собиратель сокровищ",
1329,"Стальной собиратель сокровищ",
1330,"Селянин Солнечного Источника",
1331,"Дракондор Солнечного Клинка",
1332,"Бес Солнечного Клинка",
1333,"Аэльдон Озаренный Солнцем",
1334,"Советник Верный Солнцу",
1335,"Стервятник соляных равнин",
1336,"Спороскат Спорегарра",
1337,"Спасенный разведчик Спореггара",
1338,"Главный археолог Стальных ворот",
1339,"Осколок страдающей души",
1340,"Призрачный рабочий сцены",
1341,"Особь темноводного кроколиска",
1342,"Крепкозуб Темного берега",
1343,"Падший скакун Темного Терзателя",
1344,"Старый тигр Тернистой долины",
1345,"Молодой ящер Тернистой долины",
1346,"Молодой тигр Тернистой долины",
1347,"Призыватель Тьмы Некроситета",
1348,"Зачарованный стражник Ужаса",
1349,"Стражник Ужаса Кузницы Смерти",
1350,"Жук фьорда",
1351,"Краб фьорда",
1352,"Ворон фьорда",
1353,"Крыса фьорда",
1354,"Индюк фьорда",
1355,"Паук-ловец Холодного Тумана",
1356,"Палач Черной Стражи",
1357,"Караульный Черной Стражи",
1358,"Оружейник Черной Стражи",
1359,"Воин Черной Стражи",
1360,"Погибший пехотинец Штормграда",
1361,"Горожанка Штормграда",
1362,"Горожанин Штормграда",
1363,"Городской стражник Штормграда",
1364,"Маршал Штормграда",
1365,"Сирота Штормграда",
1366,"Королевский стражник Штормграда",
1367,"Счетчик бомб-вонючек Южнобережья",
1368,"Буканьер Южных морей",
1369,"Пушка Южных морей",
1370,"Канонир Южных морей",
1371,"Головорез Южных морей",
1372,"Похититель Южных морей",
1373,"Пират Южных морей",
1374,"Капер Южных морей",
1375,"Висельник Южных морей",
1376,"Дракон-стражник Яростного Когтя",
1377,"Драконид Яростного Когтя",
1378,"Огнедышащая драконида Яростного Когтя",
1379,"Огнечешуйчатая драконида Яростного Когтя",
1380,"Дракончик Яростного Когтя",
1381,"Праздничный бочонок ячменного пива",
1382,"Кок "Покорителя Горизонтов"",
1383,"Матрос ""Покорителя Горизонтов"",
1384,"Первый помощник ""Покорителя Горизонтов"",
1385,"Самонаводящийся робот OOX-22/FE",
1386,"Лучник Армии Калимдора",
1387,"Верховный маг Армии Калимдора",
1388,"Капитан Армии Калимдора",
1389,"Друид Армии Калимдора",
1390,"Рубака Армии Калимдора",
1391,"Пехотинец Армии Калимдора",
1392,"Лейтенант Армии Калимдора",
1393,"Маг Армии Калимдора",
1394,"Майор Армии Калимдора",
1395,"Маршал Армии Калимдора",
1396,"Жрец Армии Калимдора",
1397,"Целитель Армии Калимдора",
1398,"Сержант Армии Калимдора",
1399,"Шаман Армии Калимдора",
1400,"Рыскатель Армии Калимдора",
1401,"Ритуалист бастиона Вечной Скорби",
1402,"Тотем безветрия",
1403,"Создание Бездны",
1404,"Древняя гончая бездны",
1405,"Слабеющий демон Бездны",
1406,"Густой ужас Бездны",
1407,"Порабощенный демон Бездны",
1408,"Летающий демон Бездны",
1409,"Древний демон Бездны",
1410,"Захватчик-демон Бездны",
1411,"Младший демон Бездны",
1412,"Слабый портал Бездны",
1413,"Сумасшедший демон Бездны",
1414,"Волхв Вурден Сиянье Бездны",
1415,"Менара Расщепительница Бездны",
1416,"Малый портал Бездны",
1417,"Низший демон Бездны",
1418,"Бесплотный призыватель Бездны",
1419,"Разбойничающий демон Бездны",
1420,"Призванный демон Бездны",
1421,"Призывающий шторм Бездны",
1422,"Бездонный портал Бездны",
1423,"Неконтролируемый демон Бездны",
1424,"Вечный призрак Бездны",
1425,"Нестабильный демон Бездны",
1426,"Нестабильный призрак Бездны",
1427,"Зыбкий призыватель Бездны",
1428,"Аномалия Бездны",
1429,"Стержень Бездны",
1430,"Мерный прибор стержня Бездны",
1431,"Гончая Бездны",
1432,"Врата Бездны",
1433,"Страж Бездны",
1434,"Призыватель часовых Бездны",
1435,"Слуга Бездны",
1436,"Дите Бездны",
1437,"Путник Бездны",
1438,"Бродяга Бездны",
1439,"Отброс Бездны",
1440,"Капля отброса Бездны",
1441,"Портал Бездны",
1442,"Призыватель Бездны",
1443,"Существо Бездны",
1444,"Повелитель Бездны",
1445,"Крикун Бездны",
1446,"Отрок Бездны",
1447,"Демон Бездны",
1448,"Страж-демон Бездны",
1449,"Прислужник-демон Бездны",
1450,"Слуга-демон Бездны",
1451,"Призыватель демонов Бездны",
1452,"Наставник демонов Бездны",
1453,"Призрак Бездны",
1454,"Зритель бойцовского круга",
1455,"Курица в полиморфе",
1456,"Таракан в полиморфе",
1457,"Альтеракский баран в стойлах",
1458,""Отчаянный" Джонсон в человеческом обличье",
1459,"Харкен Тотем Ветра",
1460,"Оскверненный тотем воды",
1461,"Дренейский тотем воды",
1462,"Разъяренный саженец Воронова леса",
1463,"Маршал восточной башни Северного Волка",
1464,"Воевода восточной башни Северного Волка",
1465,"Дельго Тотем Гнева",
1466,"Эту Тотем Гнева",
1467,"Хелен Тотем Гнева",
1468,"Кард Тотем Гнева",
1469,"Кер Тотем Гнева",
1470,"Руга Тотем Гнева",
1471,"Сарк Тотем Гнева",
1472,"Сунна Тотем Гнева",
1473,"Торм Тотем Гнева",
1474,"Синий драконид Губительной Чешуи",
1475,"Кобальтовый драконид Губительной Чешуи",
1476,"Огнегривый драконид Губительной Чешуи",
1477,"Зеленый драконид Губительной Чешуи",
1478,"Кошмарный драконид Губительной Чешуи",
1479,"Красный драконид Губительной Чешуи",
1480,"Капитан драконидов Губительной Чешуи",
1481,"Лейтенант драконидов Губительной Чешуи",
1482,"Бронница деревни Погребальных Костров",
1483,"Кожевник деревни Погребальных Костров",
1484,"Караульный деревни Погребальных Костров",
1485,"Портной деревни Погребальных Костров",
1486,"Дозорный деревни Погребальных Костров",
1487,"Старейшина деревни Погребальных Костров",
1488,"Воронковый паук Дикого Терна",
1489,"Паук-скакун Дикого Терна",
1490,"Ядоплюй Дикого Терна",
1491,"Осборн Дитя Ночи",
1492,"Баранина для раба Драконьей Пасти",
1493,"Сказитель Тотем Дождя",
1494,"Древний дух долины Призрачной Луны",
1495,"Послушник долины Призрачной Луны",
1496,"Адепт долины Призрачной Луны",
1497,"Воитель долины Призрачной Луны",
1498,"Павший воин долины Призрачной Луны",
1499,"Предвестник долины Призрачной Луны",
1500,"Батрак долины Призрачной Луны",
1501,"Разоритель долины Призрачной Луны",
1502,"Охранитель долины Призрачной Луны",
1503,"Разведчик долины Призрачной Луны",
1504,"Душегуб долины Призрачной Луны",
1505,"Солдат долины Призрачной Луны",
1506,"Колдун долины Призрачной Луны",
1507,"Душекрад долины Призрачной Луны",
1508,"Страж огня долины Призрачной Луны",
1509,"Инструктор по владению оружием долины Призрачной Луны",
1510,"Мстительный призрак долины Призрачной Луны",
1511,"Анахронос в обличье дракона",
1512,"Аригос в облике дракона",
1513,"Детеныш черного дракона",
1514,"Дымный мираж черного дракона",
1515,"Превращение тела черного дракона",
1516,"Порождение дракона",
1517,"Детеныш огнечешуйного дракона",
1518,"Детеныш фазового дракона",
1519,"Зачумленный детеныш дракона",
1520,"Детеныш протодракона",
1521,"Опаляющий малыш дракона",
1522,"Скелд Сын Дракона",
1523,"Надсмотрщик Варкул Дыхание Дракона",
1524,"Детеныш зеленого дракона",
1525,"Птенец аманийского дракондора",
1526,"Дух аманийского дракондора",
1527,"Детеныш синего дракондора",
1528,"Птенец дракондора",
1529,"Детеныш яростного дракондора",
1530,"Детеныш золотистого дракондора",
1531,"Детеныш серебрянного дракондора",
1532,"Детеныш дракондора лагеря Затмения",
1533,"Ружейник дружины Стальгорна",
1534,"Горный пехотинец Дун Морога",
1535,"Ислледователь-ветеран Железного рудника",
1536,"Стражник-ветеран Железного рудника",
1537,"Налетчик-ветеран Железного рудника",
1538,"Геодезист-ветеран Железного рудника",
1539,"Бывалый налетчик Железного рудника",
1540,"Бывалый геодезист Железного рудника",
1541,"Надзиратель за батраками",
1542,"Хрустальный тотем Забытого Города",
1543,"Тотем Завеса Шалас",
1544,"Синий падальщик Запределья",
1545,"Зеленый падальщик Запределья",
1546,"Оранжевый падальщик Запределья",
1547,"Белый падальщик Запределья",
1548,"Желтый падальщик Запределья",
1549,"Синяя гидра Запределья",
1550,"Зеленая гидра Запределья",
1551,"Оранжевая гидра Запределья",
1552,"Сиреневая гидра Запределья",
1553,"Серый бес Запределья",
1554,"Оранжевый бес Запределья",
1555,"Пурпурный бес Запределья",
1556,"Желтый бес Запределья",
1557,"Красный скат Запределья",
1558,"Синий ящер Запределья",
1559,"Зеленый ящер Запределья",
1560,"Красный ящер Запределья",
1561,"Желтый ящер Запределья",
1562,"Синяя астральная игуана Запределья",
1563,"Зеленая астральная игуана Запределья",
1564,"Красная астральная игуана Запределья",
1565,"Бирюзовая астральная игуана Запределья",
1566,"Белая астральная игуана Запределья",
1567,"Синий крылатый змей Запределья",
1568,"Зеленый крылатый змей Запределья",
1569,"Оранжевый крылатый змей Запределья",
1570,"Белый крылатый змей Запределья",
1571,"Желтый крылатый змей Запределья",
1572,"Гиганский василиск Запределья (желтый)",
1573,"Гиганский василиск Запределья (зеленый)",
1574,"Камнедер Запределья (коричнево-красный)",
1575,"Гиганский василиск Запределья (красный)",
1576,"Камнедер Запределья (пурпурно-красный)",
1577,"Камнедер Запределья (серо-красный)",
1578,"Гиганский василиск Запределья (фиолетовый)",
1579,"Камнедер Запределья (элитный, коричнево-красный)",
1580,"Камнедер Запределья (элитный, пурпурно-красный)",
1581,"Злостраж Запределья зеленый",
1582,"Злостраж Запределья красный",
1583,"Злостраж Запределья розовый",
1584,"Злостраж Запределья черный",
1585,"Горный великан Запределья, Зангартопь",
1586,"Горный великан Запределья, Лезвийные горы",
1587,"Горный великан Запределья, Пустоверть",
1588,"Пик Затмения - источник заклинания Кровавого кристалла",
1589,"Оскверненный тотем земли",
1590,"Дренейский тотем земли",
1591,"Пленный ревнитель из Алого ордена",
1592,"Аббат из Алого ордена",
1593,"Адепт из Алого ордена",
1594,"Верховный маг из Алого ордена",
1595,"Авгур из Алого ордена",
1596,"Мститель из Алого ордена",
1597,"Зверолов из Алого ордена",
1598,"Кавалерист из Алого ордена",
1599,"Воитель из Алого ордена",
1600,"Капеллан из Алого ордена",
1601,"Священник из Алого ордена",
1602,"Командир Маржан из Алого ордена",
1603,"Командир Могрейн из Алого ордена",
1604,"Окудник из Алого ордена",
1605,"Викарий из Алого ордена",
1606,"Защитник из Алого ордена",
1607,"Послушник из Алого ордена",
1608,"Гадатель из Алого ордена",
1609,"Зачаровыватель из Алого ордена",
1610,"Вызыватель из Алого ордена",
1611,"Палач из Алого ордена",
1612,"Келейник из Алого ордена",
1613,"Орденоносец из Алого ордена",
1614,"Охранник из Алого ордена",
1615,"Верховный священник из Алого ордена",
1616,"Гончая из Алого ордена",
1617,"Охотник из Алого ордена",
1618,"Инквизитор из Алого ордена",
1619,"Дознаватель из Алого ордена",
1620,"Призыватель духов из Алого ордена",
1621,"Судья из Алого ордена",
1622,"Рыцарь из Алого ордена",
1623,"Дровосек из Алого ордена",
1624,"Маг из Алого ордена",
1625,"Волхв из Алого ордена",
1626,"Медик из Алого ордена",
1627,"Миссионер из Алого ордена",
1628,"Монах из Алого ордена",
1629,"Мирмидон из Алого ордена",
1630,"Неофит из Алого ордена",
1631,"Паладин из Алого ордена",
1632,"Претор из Алого ордена",
1633,"Оберегатель из Алого ордена",
1634,"Жрец из Алого ордена",
1635,"Разведчик из Алого ордена",
1636,"Провидец из Алого ордена",
1637,"Караульный из Алого ордена",
1638,"Кузнец из Алого ордена",
1639,"Солдат из Алого ордена",
1640,"Колдун из Алого ордена",
1641,"Истязатель из Алого ордена",
1642,"Ищейка из Алого ордена",
1643,"Новобранец из Алого ордена",
1644,"Боец из Алого ордена",
1645,"Передовой боец из Алого ордена",
1646,"Воин из Алого ордена",
1647,"Волшебник из Алого ордена",
1648,"Заступник из Алого Ордена",
1649,"Рабочий из Алого Ордена",
1650,"Ревнитель из Алого Ордена",
1651,"Лучник из армии Расколотого Солнца",
1652,"Верховный маг из армии Расколотого Солнца",
1653,"Бомбардир из армии Расколотого Солнца",
