143,"Devilsaur Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,15062,15063,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,39516,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
144,"Ironfeather Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,15066,15067,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41780,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
161,"Defias Leather",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,10399,10403,10402,10401,10400,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41733,41732,41731,41730,0,0,0,0,5,3,2,4,0,0,0,0,0,0,
162,"Embrace of the Viper",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,10412,10411,10413,10410,6473,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41741,41644,41740,41739,0,0,0,0,5,4,2,3,0,0,0,0,0,0,
163,"Chain of the Scarlet Crusade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,10329,10332,10328,10331,10330,10333,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41686,41641,41685,41684,41683,0,0,0,2,3,4,5,6,0,0,0,0,0,
181,"Magister's Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16685,16683,16686,16684,16687,16689,16688,16682,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,29091,27867,41822,30777,0,0,0,0,2,6,8,4,0,0,
182,"Vestments of the Devout",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16696,16691,16697,16693,16692,16695,16694,16690,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,41881,27778,41880,41879,0,0,0,0,2,6,8,4,0,0,0,0,0,
183,"Dreadmist Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16702,16703,16699,16701,16700,16704,16698,16705,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,41738,27780,41737,41736,0,0,0,0,2,6,8,4,0,0,0,0,
184,"Shadowcraft Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16713,16711,16710,16721,16708,16709,16712,16707,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,29096,27787,41836,41835,0,0,0,0,2,6,8,4,0,0,0,0,0,
185,"Wildheart Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16716,16715,16714,16720,16706,16718,16719,16717,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29097,27781,0,41893,41892,41891,0,0,2,6,0,8,4,4,0,0,0,0,
186,"Beaststalker Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16680,16675,16681,16677,16674,16678,16679,16676,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,29094,27785,41668,30772,0,0,0,0,2,6,8,4,0,0,
187,"The Elements",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16673,16670,16671,16667,16672,16668,16669,16666,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,29095,27774,41857,41856,0,0,0,0,2,6,8,4,0,0,0,
188,"Lightforge Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16723,16725,16722,16726,16724,16728,16729,16727,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,29093,0,27498,41819,41818,0,0,0,2,0,6,8,4,0,0,0,0,
189,"Battlegear of Valor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16736,16734,16735,16730,16737,16731,16732,16733,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29092,27419,0,18679,30770,0,0,0,2,6,0,8,4,0,0,0,0,0,
201,"Arcanist Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16802,16799,16795,16800,16801,16796,16797,16798,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41657,41656,23545,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
202,"Vestments of Prophecy",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16811,16813,16817,16812,16814,16816,16815,16819,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21973,21092,23550,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
203,"Felheart Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16806,16804,16805,16810,16809,16807,16808,16803,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23554,21741,23553,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
204,"Nightslayer Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16827,16824,16825,16820,16821,16826,16822,16823,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21874,21975,23582,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
205,"Cenarion Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16828,16829,16830,16833,16831,16834,16835,16836,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39507,23556,23557,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,
206,"Giantstalker Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16851,16849,16850,16845,16848,16852,16846,16847,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23560,23566,21926,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,
207,"The Earthfury",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16838,16837,16840,16841,16844,16839,16842,16843,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23572,21895,23573,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,
208,"Lawbringer Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16858,16859,16857,16853,16860,16854,16855,16856,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41785,23564,41784,21747,0,0,0,0,5,3,5,8,0,0,0,0,0,0,
209,"Battlegear of Might",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16864,16861,16865,16863,16866,16867,16868,16862,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23562,21838,23561,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
210,"Netherwind Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16818,16918,16912,16914,16917,16913,16915,16916,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21879,23549,22007,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
211,"Vestments of Transcendence",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16925,16926,16919,16921,16920,16922,16924,16923,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21853,21894,22010,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,
212,"Nemesis Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16933,16927,16934,16928,16930,16931,16929,16932,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21922,23555,0,32449,0,0,0,0,5,8,0,3,0,0,0,0,0,0,
213,"Bloodfang Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16910,16906,16911,16905,16907,16908,16909,16832,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23558,21881,23581,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,
214,"Stormrage Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16903,16898,16904,16897,16900,16899,16901,16902,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21894,21872,21871,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
215,"Dragonstalker Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16936,16935,16942,16940,16941,16939,16938,16937,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21928,23578,23559,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,
216,"The Ten Storms",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16944,16943,16950,16945,16948,16949,16947,16946,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21899,23570,23551,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
217,"Judgement Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16952,16951,16958,16955,16956,16954,16957,16953,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41782,23565,23591,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,
218,"Battlegear of Wrath",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16959,16966,16964,16963,16962,16961,16965,16960,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23563,21890,23548,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,
221,"Garb of Thero-shan",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,7950,7948,7952,7951,7953,7949,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41772,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
241,"Shard of the Gods",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17082,17064,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41838,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
261,"Spirit of Eskhandar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,18203,18202,18204,18205,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22648,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
281,"Champion's Battlegear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16509,16510,16513,16515,16514,16516,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41690,41653,22738,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,
282,"Lieutenant Commander's Battlegear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16405,16406,16430,16431,16429,16432,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41793,41792,22738,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,
301,"Champion's Earthshaker",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16519,16518,16522,16523,16521,16524,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41693,41692,22804,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,
321,"Imperial Plate",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,12424,12426,12425,12422,12427,12429,12428,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41779,41647,41778,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
341,"Champion's Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16485,16487,16491,16490,16489,16492,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41709,23025,41708,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
342,"Champion's Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17616,17617,17612,17611,17613,17610,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41703,23044,41702,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
343,"Lieutenant Commander's Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16369,16391,16413,16414,16416,16415,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41811,23025,41810,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
344,"Lieutenant Commander's Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17594,17596,17600,17599,17598,17601,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23044,41805,41804,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,
345,"Champion's Threads",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17576,17577,17572,17571,17570,17573,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41715,41714,23047,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,
346,"Lieutenant Commander's Threads",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17562,17564,17568,17567,17569,17566,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41815,41814,23047,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,
347,"Champion's Vestments",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16498,16499,16505,16508,16506,16507,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41717,41716,23048,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,
348,"Lieutenant Commander's Vestments",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16392,16396,16417,16419,16420,16418,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41817,23048,41816,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
361,"Champion's Pursuit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16531,16530,16525,16527,16526,16528,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41701,23158,41700,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
362,"Lieutenant Commander's Pursuit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16425,16426,16401,16403,16428,16427,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41803,23158,41802,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
381,"Lieutenant Commander's Sanctuary",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16423,16424,16422,16421,16393,16397,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41813,23218,41812,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,
382,"Champion's Sanctuary",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16494,16496,16504,16502,16503,16501,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23218,41711,41710,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,
383,"Warlord's Battlegear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16541,16542,16544,16545,16548,16543,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41888,22738,41887,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,
384,"Field Marshal's Battlegear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16477,16478,16480,16483,16484,16479,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41756,22738,41755,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,
386,"Warlord's Earthshaker",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16577,16578,16580,16573,16574,16579,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22804,41896,41895,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,
387,"Warlord's Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16536,16533,16535,16539,16540,16534,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41902,41901,23025,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,
388,"Field Marshal's Regalia",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16441,16444,16443,16437,16440,16442,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41762,41761,23025,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,
389,"Field Marshal's Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17604,17603,17605,17608,17607,17602,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41760,41759,23044,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,
390,"Warlord's Raiment",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17623,17625,17622,17624,17618,17620,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23044,41900,41899,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,
391,"Warlord's Threads",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17586,17588,17593,17591,17590,17592,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41906,23047,41905,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,
392,"Field Marshal's Threads",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,17581,17580,17583,17584,17579,17578,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41766,23047,41765,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,
393,"Warlord's Vestments",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16563,16561,16562,16564,16560,16558,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41908,23048,41907,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,
394,"Field Marshal's Vestments",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,16453,16457,16455,16446,16454,16456,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41768,23048,41767,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,
