92619,11898,29900,-0.000004,0.000000,-0.108609,162,
92620,11898,30000,0.000000,0.000000,0.000000,162,
92621,11899,0,0.000000,0.000000,0.000000,164,
92622,11899,5000,0.000000,0.000000,0.000000,162,
92623,11899,5900,0.000000,0.000000,1.201138,162,
92624,11899,6667,0.000000,0.000000,4.690253,162,
92625,11899,13100,0.000005,0.000000,121.523071,162,
92626,11899,14067,0.000005,0.000000,127.640358,162,
92627,11899,15000,0.000005,0.000000,129.553680,164,
92628,11899,20000,0.000005,0.000000,129.553680,162,
92629,11899,21000,0.000005,0.000000,127.604843,162,
92630,11899,21800,0.000005,0.000000,122.328789,162,
92631,11899,27933,0.000000,0.000000,8.591193,162,
92632,11899,28967,0.000000,0.000000,1.968553,162,
92633,11899,30000,0.000000,0.000000,0.000000,162,
122897,20649,0,0.000000,0.000000,0.000000,0,
122898,20649,1833,0.000000,0.000000,-55.465771,164,
122899,20649,6833,0.000000,0.000000,-55.465771,162,
122900,20649,10333,0.000000,0.000000,41.035614,164,
122901,20649,15167,0.000000,0.000000,41.035614,162,
122902,20649,16667,0.000000,0.000000,0.000000,162,
122903,20650,0,0.000000,0.000000,0.000000,0,
122904,20650,10333,0.000000,0.000000,-0.000010,0,
122905,20650,10500,0.000000,0.000000,4.650018,0,
122906,20650,14833,0.000000,0.000000,4.650018,0,
122907,20650,15000,0.000000,0.000000,0.000000,0,
122908,20650,16667,0.000000,0.000000,0.000000,0,
122909,20651,0,0.000000,0.000000,0.000000,0,
122910,20651,1833,0.000000,0.000000,0.000000,0,
122911,20651,2000,0.000000,0.000000,8.130338,0,
122912,20651,6667,0.000000,0.000000,8.130338,0,
122913,20651,6833,0.000000,0.000000,0.000000,0,
122914,20651,16667,0.000000,0.000000,0.000000,0,
122915,20652,0,0.000000,0.000000,0.000000,0,
122916,20652,167,0.000000,0.000000,0.000000,162,
122917,20652,3667,0.000000,0.000000,96.501381,164,
122918,20652,8500,0.000000,0.000000,96.501381,162,
122919,20652,11833,0.000000,0.000000,0.000000,164,
122920,20652,16667,0.000000,0.000000,0.000000,164,
122921,20653,0,0.000000,0.000000,0.000000,0,
122922,20653,3667,0.000000,0.000000,-0.000010,0,
122923,20653,3833,0.000000,0.000000,4.650018,0,
122924,20653,8167,0.000000,0.000000,4.650018,0,
122925,20653,8333,0.000000,0.000000,0.000000,0,
122926,20653,16667,0.000000,0.000000,0.000000,0,
122927,20654,0,0.000000,0.000000,0.000000,0,
122928,20654,11667,0.000000,0.000000,0.000000,0,
122929,20654,11833,0.000000,0.000000,8.130338,0,
122930,20654,16500,0.000000,0.000000,8.130338,0,
122931,20654,16667,0.000000,0.000000,0.000000,0,
122932,20655,0,0.000000,0.000000,0.000000,0,
122933,20655,167,0.000000,0.000000,0.000000,0,
122934,20655,3500,0.000000,0.000000,0.000000,162,
122935,20655,7000,0.000000,0.000000,96.501381,164,
122936,20655,11833,0.000000,0.000000,96.501381,162,
122937,20655,15167,0.000000,0.000000,0.000000,164,
122938,20655,16667,0.000000,0.000000,0.000000,164,
122939,20656,0,0.000000,0.000000,0.000000,0,
122940,20656,7000,0.000000,0.000000,-0.000010,0,
122941,20656,7167,0.000000,0.000000,4.650018,0,
122942,20656,11500,0.000000,0.000000,4.650018,0,
122943,20656,11667,0.000000,0.000000,0.000000,0,
122944,20656,16667,0.000000,0.000000,0.000000,0,
122945,20657,0,0.000000,0.000000,0.000000,0,
122946,20657,3333,0.000000,0.000000,0.000000,0,
122947,20657,3500,0.000000,0.000000,-8.130338,0,
122948,20657,14833,0.000000,0.000000,-8.130338,0,
122949,20657,15000,0.000000,0.000000,0.000000,0,
122950,20657,16667,0.000000,0.000000,0.000000,0,
92592,47296,0,0.000000,0.000000,0.000000,164,
92593,47296,5000,0.000000,0.000000,0.000000,162,
92594,47296,5900,0.000000,0.000000,1.201138,162,
92595,47296,6667,0.000000,0.000000,4.690253,162,
92596,47296,10567,0.000007,0.000001,37.673847,162,
92597,47296,13100,0.000007,0.000001,63.445599,162,
92598,47296,14067,0.000007,0.000001,69.562889,162,
92599,47296,15000,0.000007,0.000001,71.476212,164,
92600,47296,20000,0.000007,0.000001,71.476212,162,
92601,47296,21000,0.000007,0.000001,69.527382,162,
92602,47296,21800,0.000007,0.000001,64.251320,162,
92603,47296,25267,0.000007,0.000001,34.232037,162,
92604,47296,27933,0.000000,0.000000,8.591193,162,
92605,47296,28967,0.000000,0.000000,1.968553,162,
92606,47296,30000,0.000000,0.000000,0.000000,162,
92579,47297,0,0.000000,0.000000,0.000000,164,
92580,47297,5000,0.000000,0.000000,0.000000,162,
92581,47297,6100,-0.000006,0.000000,-1.754781,162,
92582,47297,6933,-0.000015,-0.000001,-5.176656,162,
92583,47297,12867,-0.000007,0.000001,-66.789375,162,
92584,47297,13833,-0.000007,0.000001,-69.824081,162,
92585,47297,15000,-0.000007,0.000001,-71.222397,164,
92586,47297,20000,-0.000007,0.000001,-71.222397,162,
92587,47297,21333,0.000000,0.000000,-69.811287,162,
92588,47297,22233,0.000000,0.000000,-66.713310,162,
92589,47297,28133,0.000000,0.000000,-5.247484,162,
92590,47297,28800,0.000000,0.000000,-1.585036,162,
92591,47297,30033,0.000000,0.000000,0.000000,162,
43487,80022,0,0.000000,0.000000,0.000000,0,
43488,80022,6600,0.000000,0.000000,0.000000,0,
43489,80022,6833,-0.004069,0.003554,-0.797146,0,
43490,80022,7000,0.000000,0.000000,-3.629750,0,
43491,80022,7233,0.000000,0.000000,-12.079661,0,
43492,80022,7333,0.000000,0.000000,-11.731557,0,
43493,80022,7433,0.000000,0.000000,-12.079661,0,
43494,80022,7500,0.000000,0.000000,-11.918691,0,
43495,80022,7600,0.000000,0.000000,-12.079661,0,
43496,80022,25667,0.000000,0.000000,-12.079661,0,
43497,80022,25867,0.000000,0.000000,-12.024594,0,
43498,80022,26000,0.000000,0.000000,-11.767453,0,
43499,80022,26567,0.000000,0.000000,-0.282820,0,
43500,80022,26633,0.000000,0.000000,-0.041307,0,
43501,80022,26667,0.000000,0.000000,0.000000,0,
43472,80023,0,0.000000,0.000000,0.000000,164,
43473,80023,6667,0.000000,0.000000,0.000000,162,
43474,80023,11000,-0.000003,0.000000,-98.747856,162,
43475,80023,11233,0.006510,0.000000,-99.671608,162,
43476,80023,11400,0.004442,0.000000,-99.971954,162,
43477,80023,11600,0.002892,0.000000,-100.079941,164,
43478,80023,11667,-0.000003,0.000000,-100.061089,164,
43479,80023,11700,-0.000003,0.000000,-100.082062,164,
43480,80023,21667,-0.000003,0.000000,-100.082062,164,
43481,80023,21767,-0.000003,0.000000,-100.089684,162,
43482,80023,21900,-0.000003,0.000000,-99.667702,162,
43483,80023,26333,0.000000,0.000000,-1.180162,162,
43484,80023,26467,0.000017,0.000003,-0.328159,162,
43485,80023,26600,0.000000,0.000000,-0.043593,162,
43486,80023,26667,0.000000,0.000000,0.000000,162,
42747,85556,0,0.000000,0.000000,0.000000,0,
42748,85556,1700,0.000000,0.000000,0.000000,162,
42749,85556,3000,0.000000,0.000000,-43.163330,162,
42750,85556,3167,0.000000,0.000000,-44.015217,162,
42751,85556,3300,0.000000,0.000000,-44.489857,164,
42752,85556,8300,0.000000,0.000000,-44.546577,162,
42753,85556,8600,0.000000,0.000000,-43.889214,162,
42754,85556,9733,0.000000,0.000000,-0.564806,162,
42755,85556,9867,0.000000,0.000000,-0.180556,162,
42756,85556,10000,0.000000,0.000000,-0.005751,164,
42757,85556,13333,0.000000,0.000000,0.000000,164,
21641,128970,0,0.000000,0.000000,0.000000,0,
21642,128970,1333,0.000000,0.000000,0.000000,0,
21643,128970,3333,0.443128,0.536559,-11.749226,0,
21644,128970,4667,0.443128,0.536559,-11.749226,0,
21645,128970,6667,0.000000,0.000000,0.000000,0,
42820,149045,0,0.000000,0.000000,0.000000,164,
42821,149045,3233,0.000000,0.000000,0.000000,164,
42822,149045,3400,0.000000,0.000000,-0.090539,162,
42823,149045,6633,0.000000,0.000000,14.930348,164,
42824,149045,6733,0.000000,0.000000,14.696049,164,
42825,149045,6867,0.000000,0.000000,14.930348,164,
42826,149045,10100,0.000000,0.000000,14.930348,164,
42827,149045,10267,0.000000,0.000000,14.743611,162,
42828,149045,14100,0.000000,0.000000,34.637497,164,
42829,149045,14267,0.000000,0.000000,34.555134,164,
42830,149045,14433,0.000000,0.000000,34.637497,164,
42831,149045,17667,0.000000,0.000000,34.637497,164,
42832,149045,17867,0.000000,0.000000,34.358849,164,
42833,149045,18000,0.000000,0.000000,34.752274,164,
42834,149045,19733,0.000000,0.000000,33.660931,164,
42835,149045,19933,0.000000,0.000000,35.658646,162,
42836,149045,23200,0.000000,0.000000,61.392361,162,
42837,149045,23367,0.000000,0.000000,61.232098,164,
42838,149045,23533,0.000000,0.000000,61.392361,164,
42839,149045,26800,0.000000,0.000000,61.392361,164,
42840,149045,27100,0.000000,0.000000,59.996685,164,
42841,149045,27233,0.000000,0.000000,60.039478,164,
42842,149045,27400,0.000000,0.000000,59.838612,164,
42843,149045,27667,0.000000,0.000000,59.996685,164,
42844,149045,28200,0.000000,0.000000,59.996685,164,
42845,149045,28400,0.000000,0.000000,59.817844,164,
42846,149045,28533,0.000000,0.000000,59.942432,162,
42847,149045,28633,0.000000,0.000000,59.517231,162,
42848,149045,33100,0.000000,0.000000,34.703896,162,
42849,149045,33233,0.000000,0.000000,34.591118,162,
42850,149045,33333,0.000000,0.000000,34.703896,162,
42851,149045,33433,0.000000,0.000000,34.591118,162,
42852,149045,33567,0.000000,0.000000,34.703896,162,
42853,149045,36800,0.000000,0.000000,34.703896,162,
42854,149045,41033,-0.005122,0.019674,14.947255,164,
42855,149045,41133,-0.005122,0.019674,14.854392,164,
42856,149045,41300,-0.005122,0.019674,14.947255,164,
42857,149045,41500,-0.005122,0.019674,14.854392,164,
42858,149045,41767,-0.005122,0.019674,14.956242,164,
42859,149045,44933,-0.005122,0.019674,14.956242,164,
42860,149045,45200,-0.005122,0.019674,15.222661,162,
42861,149045,49467,0.000000,0.000000,0.000000,162,
42862,149045,49767,0.000000,0.000000,0.119144,162,
42863,149045,49933,0.000000,0.000000,0.000000,162,
42864,149046,0,0.000000,0.000000,0.000000,164,
42865,149046,4667,0.000000,0.000000,0.000000,164,
42866,149046,4867,0.000000,0.000000,-0.465549,164,
42867,149046,5733,0.000000,0.000000,-0.744283,164,
42868,149046,5933,0.000000,0.000000,-0.744283,162,
42869,149046,11700,0.000000,0.000000,-27.206955,164,
42870,149046,12067,0.000000,0.000000,-27.018456,164,
42871,149046,12433,0.000000,0.000000,-27.206955,164,
42872,149046,17433,0.000000,0.000000,-27.215572,164,
42873,149046,17667,0.000000,0.000000,-27.599495,162,
42874,149046,24367,0.000000,0.000000,-0.005079,164,
42875,149046,24533,0.000000,0.000000,-0.059845,164,
42876,149046,24767,0.000000,0.000000,-0.005079,164,
42877,149046,24967,0.000000,0.000000,-0.059845,164,
42878,149046,25233,0.000000,0.000000,0.000000,164,
42879,149046,29500,0.000000,0.000000,0.000000,164,
42880,149046,29667,0.000000,0.000000,-0.465549,164,
42881,149046,29900,0.000000,0.000000,0.000000,164,
42882,149046,30500,0.000000,0.000000,-0.744283,162,
42883,149046,36533,0.000000,0.000000,-27.206955,164,
42884,149046,36900,0.000000,0.000000,-27.018456,164,
42885,149046,37267,0.000000,0.000000,-27.206955,164,
42886,149046,42133,0.000000,0.000000,-27.215572,164,
42887,149046,42367,0.000000,0.000000,-27.599495,162,
42888,149046,49067,0.000000,0.000000,-0.005079,162,
42889,149046,49233,0.000000,0.000000,-0.059845,162,
42890,149046,49467,0.000000,0.000000,-0.005079,162,
42891,149046,49667,0.000000,0.000000,-0.059845,162,
42892,149046,49933,0.000000,0.000000,0.000000,162,
123257,152614,0,0.000000,0.000000,0.000000,164,
123258,152614,1333,0.000000,0.000000,0.000000,162,
123259,152614,3333,0.443128,0.536558,-12.827268,164,
123260,152614,4667,0.443128,0.536558,-12.827268,162,
123261,152614,6667,0.000000,0.000000,0.000000,162,
45346,176080,0,0.000000,0.000000,0.000000,162,
45347,176080,4039,170.814392,0.000000,-0.107302,162,
45348,176080,4213,178.161240,0.000000,-1.014882,162,
45349,176080,7297,308.567932,-0.000002,-40.172077,162,
45350,176080,7427,314.078064,-0.000002,-40.621254,162,
45351,176080,12900,545.504028,-0.000002,-40.678768,162,
45352,176080,13074,552.850891,-0.000002,-41.504345,162,
45353,176080,16158,683.257568,-0.000004,-80.818916,162,
45354,176080,16331,690.604370,-0.000004,-81.234810,162,
45355,176080,21804,922.030273,-0.000004,-81.322983,162,
45356,176080,21934,927.540466,-0.000004,-82.153145,162,
45357,176080,25018,1057.947021,-0.000006,-121.324013,162,
45358,176080,25192,1065.293945,-0.000006,-121.964340,162,
45359,176080,32663,1381.208740,-0.000005,-121.810516,162,
45360,176080,32793,1386.718872,-0.000005,-121.371536,162,
45361,176080,35877,1517.125610,-0.000003,-81.969795,162,
45362,176080,36050,1524.472412,-0.000003,-81.252182,162,
45363,176080,41567,1757.735107,-0.000003,-81.015434,162,
45364,176080,41697,1763.245361,-0.000003,-80.228477,162,
45365,176080,44737,1891.815308,-0.000002,-41.588463,162,
45366,176080,44911,1899.162109,-0.000002,-40.678402,162,
45367,176080,50384,2130.588135,-0.000002,-40.696033,162,
45368,176080,50558,2137.934814,-0.000002,-39.782543,162,
45369,176080,53598,2266.505127,0.000000,-1.023449,162,
45370,176080,53772,2273.851807,0.000000,-0.115364,162,
45371,176080,58633,2482.281006,0.000000,0.186536,164,
45372,176080,71667,2482.281006,0.000000,0.186536,162,
45373,176080,76531,2273.851807,0.000000,-0.115364,162,
45374,176080,76705,2266.505127,0.000000,-1.023449,162,
45375,176080,79745,2137.934814,-0.000002,-39.782543,162,
45376,176080,79919,2130.588135,-0.000002,-40.696033,162,
45377,176080,85392,1899.162109,-0.000002,-40.678402,162,
45378,176080,85566,1891.815308,-0.000002,-41.588463,162,
45379,176080,88606,1763.245361,-0.000003,-80.228477,162,
45380,176080,88736,1757.735107,-0.000003,-81.015434,162,
45381,176080,94253,1524.472412,-0.000003,-81.252182,162,
45382,176080,94426,1517.125610,-0.000003,-81.969795,162,
45383,176080,97510,1386.718872,-0.000005,-121.371536,162,
45384,176080,97640,1381.208740,-0.000005,-121.810516,162,
45385,176080,105111,1065.293945,-0.000006,-121.964340,162,
45386,176080,105285,1057.947021,-0.000006,-121.324013,162,
45387,176080,108369,927.540466,-0.000004,-82.153145,162,
45388,176080,108499,922.030273,-0.000004,-81.322983,162,
45389,176080,113972,690.604370,-0.000004,-81.234810,162,
45390,176080,114145,683.257568,-0.000004,-80.818916,162,
45391,176080,117229,552.850891,-0.000002,-41.504345,162,
45392,176080,117403,545.504028,-0.000002,-40.678768,162,
45393,176080,122876,314.078064,-0.000002,-40.621254,162,
45394,176080,123006,308.567932,-0.000002,-40.172077,162,
45395,176080,126090,178.161240,0.000000,-1.014882,162,
45396,176080,126264,170.814392,0.000000,-0.107302,162,
45397,176080,130300,0.000000,0.000000,0.000000,164,
45398,176080,143333,0.000000,0.000000,0.000000,164,
45399,176081,0,0.000000,0.000000,0.000000,0,
45400,176081,433,0.000000,0.000000,0.000000,162,
45401,176081,4495,190.588760,0.000000,-0.107302,162,
45402,176081,4669,197.935623,0.000000,-1.014882,162,
45403,176081,7753,328.342285,-0.000003,-40.172077,162,
45404,176081,7883,333.852448,-0.000003,-40.621254,162,
45405,176081,13356,565.278381,-0.000003,-40.678768,162,
45406,176081,13530,572.625305,-0.000003,-41.504345,162,
45407,176081,16614,703.031921,-0.000004,-80.818916,162,
45408,176081,16787,710.378723,-0.000004,-81.234810,162,
45409,176081,22260,941.804565,-0.000004,-81.322983,162,
45410,176081,22390,947.314758,-0.000004,-82.153145,162,
45411,176081,25474,1077.721313,-0.000006,-121.324013,162,
45412,176081,25648,1085.068237,-0.000006,-121.964340,162,
45413,176081,33119,1400.983032,-0.000005,-121.810516,162,
45414,176081,33249,1406.493164,-0.000005,-121.371536,162,
45415,176081,36333,1536.899902,-0.000003,-81.969795,162,
45416,176081,36506,1544.246704,-0.000003,-81.252182,162,
45417,176081,42023,1777.509399,-0.000003,-81.015434,162,
45418,176081,42153,1783.019653,-0.000003,-80.228477,162,
45419,176081,45193,1911.589600,-0.000003,-41.588463,162,
45420,176081,45367,1918.936401,-0.000003,-40.678402,162,
45421,176081,50840,2150.362549,-0.000003,-40.696033,162,
45422,176081,51014,2157.709229,-0.000002,-39.782543,162,
45423,176081,54054,2286.279297,0.000000,-1.023449,162,
45424,176081,54228,2293.626221,0.000000,-0.115364,162,
45425,176081,59067,2482.300049,0.000000,0.186536,164,
45426,176081,71167,2482.300049,0.000000,0.186536,162,
45427,176081,76053,2293.626221,0.000000,-0.115364,162,
45428,176081,76227,2286.279297,0.000000,-1.023449,162,
45429,176081,79268,2157.709229,-0.000002,-39.782543,162,
45430,176081,79441,2150.362549,-0.000003,-40.696033,162,
45431,176081,84914,1918.936401,-0.000003,-40.678402,162,
45432,176081,85088,1911.589600,-0.000003,-41.588463,162,
45433,176081,88128,1783.019653,-0.000003,-80.228477,162,
45434,176081,88259,1777.509399,-0.000003,-81.015434,162,
45435,176081,93775,1544.246704,-0.000003,-81.252182,162,
45436,176081,93948,1536.899902,-0.000003,-81.969795,162,
45437,176081,97032,1406.493164,-0.000005,-121.371536,162,
45438,176081,97163,1400.983032,-0.000005,-121.810516,162,
45439,176081,104633,1085.068237,-0.000006,-121.964340,162,
45440,176081,104807,1077.721313,-0.000006,-121.324013,162,
45441,176081,107891,947.314758,-0.000004,-82.153145,162,
45442,176081,108021,941.804565,-0.000004,-81.322983,162,
45443,176081,113494,710.378723,-0.000004,-81.234810,162,
45444,176081,113668,703.031921,-0.000004,-80.818916,162,
45445,176081,116751,572.625305,-0.000003,-41.504345,162,
45446,176081,116925,565.278381,-0.000003,-40.678768,162,
45447,176081,122398,333.852448,-0.000003,-40.621254,162,
45448,176081,122528,328.342285,-0.000003,-40.172077,162,
45449,176081,125612,197.935623,0.000000,-1.014882,162,
45450,176081,125786,190.588760,0.000000,-0.107302,162,
45451,176081,129800,0.000000,0.000000,0.000000,164,
45452,176081,142899,0.000000,0.000000,0.000000,164,
45453,176081,143333,0.000000,0.000000,0.000000,164,
45454,176082,0,0.000000,0.000000,0.000000,0,
45455,176082,433,0.000000,0.000000,0.000000,162,
45456,176082,4495,-190.222000,-0.000017,-0.107302,162,
45457,176082,4669,-197.568802,-0.000017,-1.014882,162,
45458,176082,7753,-327.975494,-0.000024,-40.172073,162,
45459,176082,7883,-333.485687,-0.000027,-40.621250,162,
45460,176082,13356,-564.911438,-0.000047,-40.678764,162,
45461,176082,13530,-572.258484,-0.000047,-41.504341,162,
45462,176082,16614,-702.664917,-0.000058,-80.818924,162,
45463,176082,16787,-710.011963,-0.000058,-81.234810,162,
45464,176082,22260,-941.437805,-0.000078,-81.322983,162,
45465,176082,22390,-946.948059,-0.000078,-82.153145,162,
45466,176082,25474,-1077.354614,-0.000088,-121.324013,162,
45467,176082,25648,-1084.701538,-0.000088,-121.964340,162,
45468,176082,33119,-1400.616333,-0.000119,-121.810516,162,
45469,176082,33249,-1406.126465,-0.000119,-121.371536,162,
45470,176082,36333,-1536.533081,-0.000132,-81.969795,162,
45471,176082,36506,-1543.880005,-0.000132,-81.252182,162,
45472,176082,42023,-1777.142700,-0.000153,-81.015434,162,
45473,176082,42153,-1782.652954,-0.000153,-80.228477,162,
45474,176082,45193,-1911.222900,-0.000166,-41.588467,162,
45475,176082,45367,-1918.569702,-0.000166,-40.678406,162,
45476,176082,50840,-2149.995605,-0.000186,-40.696033,162,
45477,176082,51014,-2157.342529,-0.000186,-39.782539,162,
45478,176082,54054,-2285.912598,-0.000200,-1.023449,162,
45479,176082,54228,-2293.259277,-0.000200,-0.115364,162,
45480,176082,59067,-2483.001465,-0.000217,0.186536,164,
45481,176082,71167,-2483.001465,-0.000217,0.186536,162,
45482,176082,76053,-2293.259277,-0.000200,-0.115364,162,
45483,176082,76227,-2285.912598,-0.000200,-1.023449,162,
45484,176082,79268,-2157.342529,-0.000186,-39.782539,162,
45485,176082,79441,-2149.995605,-0.000186,-40.696033,162,
45486,176082,84914,-1918.569702,-0.000166,-40.678406,162,
45487,176082,85088,-1911.222900,-0.000166,-41.588467,162,
45488,176082,88128,-1782.652954,-0.000153,-80.228477,162,
45489,176082,88259,-1777.142700,-0.000153,-81.015434,162,
45490,176082,93775,-1543.880005,-0.000132,-81.252182,162,
45491,176082,93948,-1536.533081,-0.000132,-81.969795,162,
45492,176082,97032,-1406.126465,-0.000119,-121.371536,162,
45493,176082,97163,-1400.616333,-0.000119,-121.810516,162,
45494,176082,104633,-1084.701538,-0.000088,-121.964340,162,
45495,176082,104807,-1077.354614,-0.000088,-121.324013,162,
45496,176082,107891,-946.948059,-0.000078,-82.153145,162,
45497,176082,108021,-941.437805,-0.000078,-81.322983,162,
45498,176082,113494,-710.011963,-0.000058,-81.234810,162,
45499,176082,113668,-702.664917,-0.000058,-80.818924,162,
45500,176082,116751,-572.258484,-0.000047,-41.504341,162,
45501,176082,116925,-564.911438,-0.000047,-40.678764,162,
45502,176082,122398,-333.485687,-0.000027,-40.621250,162,
45503,176082,122528,-327.975494,-0.000024,-40.172073,162,
45504,176082,125612,-197.568802,-0.000017,-1.014882,162,
45505,176082,125786,-190.222000,-0.000017,-0.107302,162,
45506,176082,129800,0.000000,0.000000,0.000000,164,
45507,176082,142899,0.000000,0.000000,0.000000,164,
45508,176082,143333,0.000000,0.000000,0.000000,164,
45509,176083,0,0.000000,0.000000,0.000000,0,
45510,176083,867,0.000000,0.000000,0.000000,162,
45511,176083,4951,-209.989578,-0.000017,-0.107302,162,
45512,176083,5125,-217.336380,-0.000020,-1.014882,162,
45513,176083,8209,-347.743073,-0.000027,-40.172073,162,
45514,176083,8339,-353.253265,-0.000027,-40.621250,162,
45515,176083,13812,-584.679260,-0.000047,-40.678764,162,
45516,176083,13986,-592.026062,-0.000047,-41.504341,162,
45517,176083,17070,-722.432495,-0.000061,-80.818924,162,
45518,176083,17243,-729.779541,-0.000061,-81.234810,162,
45519,176083,22716,-961.205383,-0.000081,-81.322983,162,
45520,176083,22846,-966.715637,-0.000081,-82.153145,162,
45521,176083,25930,-1097.122192,-0.000088,-121.324013,162,
45522,176083,26104,-1104.469116,-0.000088,-121.964340,162,
45523,176083,33575,-1420.383911,-0.000119,-121.810516,162,
45524,176083,33705,-1425.894043,-0.000119,-121.371536,162,
45525,176083,36789,-1556.300659,-0.000132,-81.969795,162,
45526,176083,36963,-1563.647583,-0.000132,-81.252182,162,
45527,176083,42479,-1796.910278,-0.000153,-81.015434,162,
45528,176083,42609,-1802.420532,-0.000153,-80.228477,162,
45529,176083,45649,-1930.990479,-0.000163,-41.588467,162,
45530,176083,45823,-1938.337280,-0.000163,-40.678406,162,
45531,176083,51296,-2169.763184,-0.000183,-40.696033,162,
45532,176083,51470,-2177.110107,-0.000190,-39.782539,162,
45533,176083,54510,-2305.680176,-0.000200,-1.023449,162,
45534,176083,54684,-2313.026855,-0.000203,-0.115364,162,
45535,176083,59500,-2481.768311,-0.000217,-1.027487,164,
45536,176083,70733,-2481.768311,-0.000217,-1.027487,162,
45537,176083,75576,-2313.026855,-0.000203,-0.115364,162,
