924,22131,17,1,
925,4351,21,3,
926,22108,17,1,
927,22106,13,3,
928,22151,17,2,
929,15712,0,0,
930,1283,18,0,
931,1183,18,0,
932,6430,18,0,
933,1282,18,0,
934,19405,13,3,
935,8274,13,3,
936,5215,13,3,
937,20329,17,2,
938,7601,0,0,
939,7588,0,0,
940,16676,20,0,
941,6513,12,0,
942,9835,11,0,
943,20256,17,2,
944,20253,17,2,
945,859,21,3,
948,859,21,3,
951,1093,0,0,
954,3331,0,0,
955,2616,0,0,
956,7084,0,0,
957,7286,0,0,
958,7084,0,0,
960,7084,0,0,
961,6387,0,0,
962,6385,0,0,
964,9744,4,0,
965,981,18,0,
966,1103,0,0,
967,1103,0,0,
968,1103,0,0,
973,1103,0,0,
974,1103,0,0,
975,1103,0,0,
976,1103,0,0,
980,1103,0,0,
981,1399,0,0,
983,4878,6,0,
985,1103,0,0,
986,1103,0,0,
989,1103,0,0,
992,1103,0,0,
994,1103,0,0,
996,3453,11,0,
997,859,21,3,
1002,1103,0,0,
1004,1103,0,0,
1006,224,0,0,
1008,1550,21,3,
1009,8583,21,3,
1010,20440,17,2,
1011,19273,21,3,
1013,1236,0,0,
1014,1183,0,0,
1015,6348,0,0,
1016,6619,0,0,
1017,1116,0,0,
1018,1121,22,3,
1019,1272,0,0,
1020,13552,1,0,
1021,13551,1,0,
1022,15299,1,0,
1023,15297,1,0,
1024,15304,1,0,
1025,15302,1,0,
1026,15305,1,0,
1027,15294,1,0,
1028,13275,1,0,
1029,5563,0,0,
1030,5563,0,0,
1031,5563,0,0,
1032,5563,0,0,
1033,5563,0,0,
1034,5563,0,0,
1035,5563,0,0,
1036,5563,0,0,
1037,5563,0,0,
1038,5563,0,0,
1041,16208,0,0,
1042,7015,0,0,
1043,7015,0,0,
1044,7015,0,0,
1046,6596,26,1,
1047,6595,26,1,
1048,5563,0,0,
1049,5563,0,0,
1052,5563,0,0,
1053,5563,0,0,
1057,5563,0,0,
1058,5563,0,0,
1061,5563,0,0,
1063,5563,0,0,
1072,18080,0,0,
1074,6619,0,0,
1075,7236,0,0,
1076,6012,11,0,
1077,9836,11,0,
1078,811,0,0,
1080,25475,0,0,
1081,7345,0,0,
1082,6406,0,0,
1083,7133,0,0,
1084,1143,0,0,
1085,1143,0,0,
1086,1143,0,0,
1087,1143,0,0,
1088,1143,0,0,
1089,1143,0,0,
1090,1143,0,0,
1091,1143,0,0,
1092,1143,0,0,
1093,1143,0,0,
1095,1143,0,0,
1096,1143,0,0,
1099,1143,0,0,
1100,1143,0,0,
1101,1143,0,0,
1102,1143,0,0,
1105,1143,0,0,
1108,1143,0,0,
1109,1143,0,0,
1111,1143,0,0,
1112,1143,0,0,
1113,6413,0,0,
1114,6343,0,0,
1115,7097,0,0,
1116,6011,11,0,
1117,7453,13,2,
1119,18077,0,0,
1121,703,8,0,
1122,6494,2,0,
1123,6494,2,0,
1124,6494,2,0,
1125,6494,0,0,
1127,1816,0,0,
1128,1150,0,0,
1129,7129,0,0,
1130,1288,0,0,
1131,9557,23,7,
1132,16208,0,0,
1133,16207,0,0,
1134,16207,0,0,
1136,1155,0,0,
1138,1155,0,0,
1139,1155,0,0,
1141,1155,0,0,
1144,1155,0,0,
1146,1155,0,0,
1149,1155,0,0,
1150,1155,0,0,
1151,1155,0,0,
1154,6833,6,0,
1155,20327,17,2,
1156,9839,11,0,
1157,5066,21,3,
1158,19643,21,3,
1159,4994,17,2,
1161,1544,21,3,
1162,13219,1,0,
1163,13218,1,0,
1164,49933,0,0,
1165,6422,0,0,
1166,2208,14,4,
1167,18506,14,4,
1168,30993,14,4,
1169,18816,14,4,
1170,8647,5,0,
1171,12707,20,0,
1172,12313,23,7,
1173,6777,8,0,
1174,6956,8,0,
1175,6659,0,0,
1176,6412,0,0,
1177,6400,0,0,
1178,6336,0,0,
1179,18090,0,0,
1180,1093,0,0,
1181,2616,0,0,
1182,6852,9,0,
1183,16927,9,0,
1184,6510,12,0,
1186,6503,12,0,
1187,6415,0,0,
1189,963,11,0,
1190,15120,16,0,
1191,1816,0,0,
1192,13277,1,0,
1193,27782,14,4,
1194,22093,17,1,
1195,7495,17,1,
1196,22114,17,1,
1197,5226,17,1,
1198,22095,17,1,
1199,6014,0,0,
1200,18663,14,4,
1201,2161,14,4,
1202,2329,14,4,
1203,2594,14,4,
1204,1644,14,4,
1205,18078,0,0,
1206,7393,0,0,
1207,5223,13,3,
1208,2616,0,0,
1210,7401,0,0,
1211,14260,5,0,
1212,2637,0,0,
1213,3613,9,0,
1214,19625,13,3,
1215,16942,6,0,
1216,9559,9,0,
1217,7280,0,0,
1218,5527,17,1,
1219,20122,13,3,
1220,19232,17,1,
1221,568,0,0,
1222,6002,0,0,
1224,1246,0,0,
1228,1246,0,0,
1229,1246,0,0,
1231,1246,0,0,
1232,1246,0,0,
1238,1246,0,0,
1239,1246,0,0,
1243,1246,0,0,
1244,1246,0,0,
1245,1246,0,0,
1246,1246,0,0,
1250,1246,0,0,
1251,11907,0,0,
1252,2616,0,0,
1253,6707,0,0,
1254,24380,28,0,
1255,1262,0,0,
1256,7078,0,0,
1257,1656,0,0,
1258,6511,12,0,
1259,30392,21,3,
1260,1310,0,0,
1261,6009,0,0,
1262,7923,0,0,
1263,22215,17,1,
1264,5530,17,1,
1265,20156,13,3,
1266,4909,17,1,
1267,6359,0,0,
1268,2357,0,0,
1269,6367,0,0,
1270,23113,16,0,
1272,3396,3,0,
1273,12723,5,0,
1274,6661,0,0,
1275,1019,5,0,
1276,2210,14,4,
1279,13255,1,0,
1280,15298,1,0,
1281,3337,18,0,
1282,15324,1,0,
1283,811,0,0,
1284,7914,0,0,
1287,6447,13,3,
1288,4826,0,0,
1292,8466,13,3,
1293,3034,0,0,
1294,3035,0,0,
1296,5195,13,3,
1297,19035,20,0,
1298,6305,9,0,
1299,16717,6,0,
1300,20391,17,2,
1302,17174,10,0,
1303,6871,10,0,
1304,16818,10,0,
1306,11387,9,0,
1307,811,0,0,
1309,12334,0,0,
1310,16971,7,0,
1311,8513,17,1,
1312,8576,21,3,
1313,6458,13,3,
1314,17179,10,0,
1315,6524,2,0,
1317,20377,17,2,
1318,19290,17,1,
1319,14437,11,0,
1321,6335,0,0,
1322,6373,0,0,
1323,1301,0,0,
1324,7196,21,0,
1325,6524,0,0,
1326,2661,0,0,
1327,3093,0,0,
1328,1317,0,0,
1332,1317,0,0,
1334,1317,0,0,
1335,1317,0,0,
1339,1317,0,0,
1341,1317,0,0,
1349,7918,0,0,
1350,6358,12,0,
1351,16897,9,0,
1352,7013,0,0,
1353,3031,0,0,
1354,8776,16,0,
1355,23014,16,0,
1356,924,0,0,
1357,1322,0,0,
1358,7593,0,0,
1359,6751,10,0,
1360,7000,10,0,
1361,7594,0,0,
1362,7595,0,0,
1363,13223,1,0,
1364,14339,5,0,
1366,14338,7,0,
1367,14354,8,0,
1368,17184,10,0,
1369,14335,6,0,
1370,14336,9,0,
1371,5495,3,0,
1372,23054,16,0,
1374,16659,8,0,
1376,23090,16,0,
1377,16657,10,0,
1378,16656,7,0,
1379,5494,3,0,
1380,12426,20,0,
1381,3023,0,0,
1382,19636,21,3,
1383,8495,21,3,
1384,1546,21,3,
1385,8593,17,1,
1386,19247,17,1,
1387,20087,17,1,
1388,20450,17,2,
1389,8575,21,3,
1391,20410,17,2,
1392,3642,9,0,
1394,5203,13,3,
1395,9924,7,0,
1396,3260,7,0,
1397,3587,7,0,
1398,1357,7,0,
1399,6395,0,0,
1400,6418,0,0,
1401,18088,0,0,
1402,6334,0,0,
1403,6499,12,0,
1404,6499,12,0,
1405,5540,17,2,
1406,5638,17,2,
1407,3032,0,0,
1408,3033,0,0,
1409,3032,0,0,
1410,3032,0,0,
1411,20442,17,2,
1412,20074,17,1,
1413,1547,21,3,
1414,19525,17,1,
1415,19613,21,3,
1416,8495,21,3,
1417,8501,17,1,
1418,14344,6,0,
1419,14353,8,0,
1420,4471,9,0,
1421,23083,16,0,
1422,14345,10,0,
1423,14346,7,0,
1424,7836,3,0,
1425,14190,5,0,
1427,16798,8,0,
1429,23130,16,0,
1430,16797,10,0,
1431,16796,7,0,
1432,2539,3,0,
1433,16795,5,0,
1434,6383,0,0,
1435,2960,3,0,
1436,17144,7,0,
1438,25943,14,4,
1440,8570,13,3,
1443,6522,2,0,
1444,6504,12,0,
1445,10167,3,0,
1446,6841,8,0,
1447,14438,11,0,
1448,6842,10,0,
1449,9823,11,1,
1450,1026,0,1,
1451,1249,0,0,
1453,9825,0,0,
1454,8457,13,3,
1455,22214,17,1,
1457,19683,13,3,
1458,8601,17,1,
1459,19136,13,3,
1460,20109,17,1,
1461,19375,17,1,
1462,9846,11,0,
1464,6627,0,0,
1465,20594,13,3,
1467,1361,0,0,
1468,6697,0,0,
1469,20154,13,3,
1470,1025,18,0,
1472,6508,12,0,
1473,20402,17,2,
1475,6693,0,0,
1476,6619,0,1,
1477,3331,0,0,
1478,1093,0,0,
1479,16710,10,0,
1480,9381,13,3,
1481,25595,13,3,
1482,20089,13,3,
1483,9117,13,3,
1484,9122,17,2,
1485,7464,17,1,
1486,9889,5,0,
1487,6344,0,0,
1488,12960,5,0,
1489,8676,5,0,
1490,6502,12,0,
1491,9836,11,1,
1492,1301,0,0,
1493,5165,13,3,
1495,16553,8,0,
1497,23094,16,0,
1498,14348,10,0,
1499,16552,7,0,
1500,37388,0,0,
1501,16551,5,0,
1502,16947,6,0,
1503,14846,8,0,
1504,17024,9,0,
1505,23076,16,0,
1506,17077,10,0,
1507,17156,7,0,
1508,2563,3,0,
1509,18466,5,0,
1510,19775,21,3,
1511,20173,21,3,
1512,19226,17,1,
1513,20092,17,1,
1514,19533,17,1,
1515,20421,17,2,
1516,8498,21,3,
1518,9825,0,0,
1519,1438,0,0,
1520,1656,0,0,
1521,19306,17,1,
1522,22239,17,2,
1523,5534,17,1,
1524,959,0,0,
1527,1442,0,0,
1528,1443,0,0,
1529,1262,0,0,
1532,7104,0,0,
1533,6358,0,0,
1534,1155,0,0,
1535,1787,5,0,
1536,1155,0,0,
1537,1183,18,0,
1539,20395,17,2,
1544,6498,12,0,
1545,2539,3,0,
1547,21551,14,4,
1554,1103,0,0,
1557,18456,14,4,
1559,1103,0,0,
1560,16856,8,0,
1561,12671,20,0,
1566,20078,17,1,
1567,1103,0,0,
1568,1103,0,0,
1571,1103,0,0,
1574,1103,0,0,
1588,5563,0,0,
1589,5563,0,0,
1591,5563,0,0,
1596,18096,0,0,
1597,5563,0,0,
1598,1464,0,0,
1599,1301,0,0,
1602,8489,13,3,
1603,5563,0,0,
1604,20188,17,1,
1607,20272,17,2,
1608,19743,13,3,
1612,6368,0,0,
1613,28470,17,2,
1619,5563,0,0,
1622,6501,12,0,
1623,3568,18,0,
1624,15340,1,0,
1625,26586,17,1,
1630,6552,0,0,
1637,1102,0,0,
1638,6623,0,0,
1639,5128,17,1,
1640,8526,17,1,
1641,1143,0,0,
1645,18060,0,0,
1648,1143,0,0,
1649,1483,0,0,
1651,1143,0,0,
1652,12642,18,0,
1654,7356,0,0,
1655,1143,0,0,
1656,1102,0,0,
1657,1143,0,0,
1658,1143,0,0,
1659,1795,10,0,
1663,1322,0,0,
1664,18289,17,2,
1672,7095,0,0,
1676,1143,0,0,
1677,8678,5,0,
1678,11269,8,0,
1679,5137,17,1,
1680,19304,17,1,
1681,1246,0,0,
1684,13256,1,0,
1685,1285,18,0,
1686,18096,0,0,
1687,1496,0,0,
1688,18092,0,0,
1689,7354,0,0,
1690,1007,0,0,
1691,6360,0,0,
1692,959,0,0,
1693,6655,0,0,
1694,6655,0,0,
1695,6655,0,0,
1696,1498,0,0,
1697,6630,0,0,
1698,1498,0,0,
1699,6665,0,0,
1700,7264,2,0,
1701,1498,0,0,
1702,6349,0,0,
1703,6349,0,0,
1704,1504,0,0,
1705,7380,0,0,
1706,6614,0,0,
1707,21905,0,0,
1708,18114,0,0,
1710,15713,0,0,
1711,1093,0,0,
1712,2616,0,0,
1713,23949,12,0,
1714,9858,2,0,
1715,8683,5,0,
1716,16667,20,0,
1717,12960,5,0,
1718,17137,7,0,
1719,7429,21,3,
1720,21460,17,2,
1721,8581,13,3,
1722,15467,17,1,
1724,2592,18,0,
1725,2592,18,0,
1726,20749,17,2,
1727,5166,13,3,
1728,19997,13,3,
1729,2588,18,0,
1730,6902,6,0,
1731,6903,8,0,
1732,6904,9,0,
1733,15272,16,0,
1734,6905,10,0,
1735,687,7,0,
1736,6906,3,0,
1737,977,5,0,
1738,6902,6,0,
1739,6903,8,0,
1740,6904,9,0,
1741,15065,16,0,
1742,6905,10,0,
1743,687,7,0,
1744,6914,3,0,
1745,977,5,0,
1746,6902,6,0,
1747,6903,8,0,
1748,6904,9,0,
1749,15074,16,0,
1750,6905,10,0,
1751,687,7,0,
1752,6914,3,0,
1753,977,5,0,
1754,6902,6,0,
1755,6903,8,0,
1756,6904,9,0,
1757,15181,16,0,
1758,6905,10,0,
1759,687,7,0,
1760,6914,3,0,
1761,977,5,0,
1764,7578,8,0,
1766,23095,16,0,
1767,14065,10,0,
1768,14064,7,0,
1769,16786,3,0,
1770,14378,5,0,
1772,3757,8,0,
1774,23093,16,0,
1775,14370,10,0,
1776,12930,7,0,
1777,14371,3,0,
1778,14377,5,0,
1780,16820,8,0,
1782,23102,16,0,
1783,14373,10,0,
1784,14374,7,0,
1785,14121,3,0,
1786,14376,5,0,
1787,14360,6,0,
1788,16990,8,0,
1789,3653,9,0,
1790,23050,16,0,
1791,972,10,0,
1792,6731,7,0,
1793,14361,3,0,
1794,14272,5,0,
1795,16935,6,0,
1796,16992,8,0,
1797,17015,9,0,
1798,23058,16,0,
1799,17066,10,0,
1800,16967,7,0,
1801,15002,3,0,
1802,16895,5,0,
1803,16945,6,0,
1804,16998,8,0,
1805,17022,9,0,
1806,23072,16,0,
1807,17072,10,0,
1808,16977,7,0,
1809,14205,3,0,
1810,14418,5,0,
1811,20037,17,1,
1812,19245,17,1,
1813,20413,17,2,
1814,19534,17,1,
1815,5217,21,3,
1816,8495,21,3,
1817,20164,21,3,
1818,20183,17,1,
1819,14039,21,3,
1820,19535,17,1,
1821,5151,21,3,
1822,20385,17,2,
1823,6794,21,3,
1824,19292,17,1,
1825,19784,21,3,
1826,8587,17,1,
1827,8482,21,3,
1828,19369,17,1,
1829,15591,21,3,
1830,4129,17,1,
1831,20361,17,2,
1832,16845,7,0,
1835,14443,6,0,
1836,14249,9,0,
1839,17126,6,0,
1840,17170,9,0,
1843,14469,6,0,
1844,14471,9,0,
1845,6864,6,0,
1846,13617,9,0,
1849,16914,6,0,
1850,14282,9,0,
1851,6340,0,0,
1852,6985,9,0,
1853,10410,6,0,
1854,6497,12,0,
1875,8604,0,0,
1877,1317,0,0,
1878,1317,0,0,
1880,1317,0,0,
1882,1317,0,0,
1886,1317,0,0,
1893,19234,17,1,
1894,3029,0,0,
1895,7488,13,3,
1896,7487,13,3,
1897,7485,13,3,
1899,7483,13,3,
1900,7492,13,3,
1901,7440,13,3,
1902,7441,13,3,
1903,7439,13,3,
1904,7429,13,3,
1905,7428,13,3,
1906,12236,13,7,
1907,10654,17,2,
1908,1600,17,2,
1909,7426,13,3,
1910,7493,13,3,
1911,7494,13,7,
1912,6509,12,0,
1913,5009,21,3,
1914,6505,12,0,
1915,1183,0,0,
1917,20435,13,3,
1918,6706,0,0,
1922,1283,0,0,
1923,1625,0,0,
1924,2618,0,0,
1925,20114,13,3,
1926,5218,13,3,
1927,19276,13,3,
1928,20415,17,2,
1929,16848,7,0,
1930,23067,16,0,
1931,1645,0,0,
1933,20418,17,2,
1934,6774,7,0,
1935,20471,13,3,
1936,20399,13,3,
1937,5040,13,3,
1938,8565,13,3,
1939,18084,0,0,
1940,18084,0,0,
1941,8383,0,0,
1942,18080,0,0,
1943,697,7,0,
1944,17062,10,0,
1945,17189,10,0,
1946,20919,0,0,
1948,1661,17,1,
1950,7352,0,0,
1951,8279,13,3,
1955,6907,8,0,
1956,7236,0,0,
1957,1684,14,4,
1958,1759,13,3,
1959,14038,17,1,
1960,6832,3,0,
1961,1685,14,4,
1962,6565,0,0,
1963,7350,0,0,
1965,3846,10,0,
1968,1695,0,0,
1969,7001,6,0,
1970,1805,0,0,
1971,7128,0,0,
1972,924,0,0,
1973,6506,12,0,
1974,16901,9,0,
1975,20179,17,1,
1976,8590,17,1,
1977,1244,18,0,
1978,12813,10,0,
1979,18793,14,4,
1980,9840,11,0,
1981,8668,5,0,
1982,20191,17,1,
1983,7490,17,1,
1984,1705,14,4,
1985,1706,14,4,
1986,20638,17,1,
1987,7155,0,1,
1988,25892,10,0,
1990,5533,17,1,
1991,18269,17,1,
1992,21612,23,0,
1993,14436,11,0,
1994,19129,13,3,
1995,1496,0,0,
1996,9840,11,0,
1997,16670,20,0,
1998,20356,17,2,
1999,1330,5,0,
2000,20251,17,1,
2002,3337,18,0,
2003,1244,18,0,
2004,7138,0,0,
2005,7270,0,0,
2006,7270,0,0,
2007,7270,0,0,
2008,7270,0,0,
2011,20120,13,3,
2012,6507,12,0,
2013,20373,17,2,
2014,5176,17,1,
2015,19255,17,1,
2016,1727,5,0,
2017,6738,9,0,
2018,20088,13,3,
2020,20492,13,3,
2021,18650,14,4,
2023,7481,17,2,
2024,22096,17,1,
2025,22115,17,1,
2026,8593,17,1,
2027,22079,13,3,
2028,22119,13,3,
2029,19281,13,3,
2030,22146,17,2,
2032,16887,9,0,
2033,10711,8,0,
2034,12699,20,0,
2035,5161,13,3,
2036,17054,10,0,
2037,11447,8,0,
2038,13248,1,0,
2039,6012,11,0,
2040,18399,14,4,
2041,8703,5,0,
2042,20379,17,2,
2043,6011,11,0,
2044,19220,13,3,
2045,13537,1,0,
2046,22226,13,3,
2047,8473,21,3,
2048,19770,21,3,
2050,7355,0,0,
2051,1755,14,4,
2052,1755,14,4,
2053,1757,14,4,
2054,19299,21,3,
2055,8579,21,3,
2056,1758,21,3,
2057,20175,21,3,
2058,19611,17,1,
2059,22991,16,0,
2060,1762,0,0,
2064,19650,21,3,
2065,20212,21,3,
2066,19203,21,3,
2067,20431,17,2,
2069,16868,5,0,
2070,6353,0,0,
2071,18084,0,0,
2072,20363,17,2,
2073,19134,21,3,
2074,20168,13,3,
2075,5218,21,3,
2077,28578,17,2,
2078,20157,13,3,
2079,19637,13,3,
2080,19400,13,3,
2081,6537,23,7,
2082,2588,18,0,
2084,20152,17,1,
2085,1116,0,0,
2087,17095,5,0,
2088,6455,13,3,
2089,20407,13,3,
2091,6396,0,0,
2092,6442,13,3,
2098,28718,26,0,
2099,28636,26,0,
2100,8258,26,0,
2101,21328,18,0,
2102,1816,18,0,
2103,26499,24,0,
2104,5999,24,0,
2105,10005,4,0,
2106,1818,7,0,
2107,845,8,0,
2108,8662,5,0,
2109,977,5,0,
2110,12674,20,0,
2112,14279,5,0,
2113,924,0,0,
2114,16654,20,0,
2115,3237,18,0,
2117,16576,8,0,
2119,16969,10,0,
2120,8969,7,0,
2121,16575,5,0,
2122,14425,6,0,
2123,14426,8,0,
2124,14427,9,0,
2125,17176,10,0,
2126,14429,7,0,
2127,14430,5,0,
2128,2380,17,1,
2129,18662,14,4,
2130,22118,13,3,
2131,22075,13,3,
2132,22149,17,2,
2133,18480,14,4,
2134,22101,13,3,
2136,18085,0,0,
2137,6437,13,3,
2138,6460,13,3,
2139,22135,13,3,
2140,6440,13,3,
2141,8655,5,0,
2142,17117,6,0,
2143,2355,8,0,
2144,3602,9,0,
2145,14480,10,0,
2146,14481,7,0,
2147,7419,13,3,
2148,6926,6,0,
2149,6972,8,0,
2150,6973,9,0,
2151,6975,10,0,
2152,2989,7,0,
2153,8683,5,0,
2154,1143,0,0,
2156,16858,8,0,
2158,14478,10,0,
2159,14479,7,0,
2160,14477,5,0,
2161,1143,0,0,
2162,963,0,0,
2163,20291,13,3,
2164,20312,13,3,
2165,23054,16,0,
2166,685,7,0,
2167,17178,10,0,
2168,16713,8,0,
2169,20347,13,3,
2170,3127,14,4,
2172,9895,6,0,
2173,28227,6,0,
2175,8534,17,1,
2176,1926,17,2,
2177,1927,17,2,
2178,7482,13,3,
2179,7420,13,3,
2180,7486,13,3,
2181,7489,17,1,
2182,7438,13,3,
2183,7427,13,3,
2184,7434,13,3,
2186,4545,6,0,
2187,3019,0,0,
2188,3020,0,0,
2189,1938,21,1,
2191,7087,0,0,
2194,8567,13,3,
2195,6432,13,3,
2196,7462,13,7,
2197,7443,13,7,
2198,7465,13,0,
2199,7474,13,0,
2200,7466,13,0,
2201,7473,13,0,
2202,7463,13,7,
2203,8506,17,1,
2204,20038,17,1,
2205,20153,17,1,
2206,6445,13,3,
2207,22137,13,3,
2208,22142,13,3,
2209,22139,13,3,
2210,2552,14,4,
2211,18656,14,4,
2212,2553,14,4,
2213,18673,14,4,
2214,17884,14,4,
2215,18670,14,4,
2216,18486,14,4,
2217,18665,14,4,
2218,20451,13,3,
2219,18485,14,4,
2220,18729,14,4,
2221,18484,14,4,
2222,2559,14,4,
2223,1102,0,0,
2224,6432,13,3,
2225,20470,13,3,
2226,20372,17,2,
2227,22219,17,1,
2230,6930,10,0,
2231,16671,20,0,
2232,4272,8,0,
2233,18489,7,0,
2234,8677,5,0,
2235,20598,13,3,
2236,20345,13,3,
2237,2628,7,0,
2238,16842,7,0,
2239,2854,0,0,
2240,23061,16,0,
2241,15248,16,0,
2243,19729,13,3,
2244,8090,13,3,
2245,15506,1,0,
2246,9841,11,0,
2248,1184,4,3,
2249,2632,14,4,
2250,7113,0,0,
2251,7368,0,0,
2252,7167,0,0,
2254,19612,17,1,
2255,2057,10,0,
2256,5221,13,3,
2257,20429,17,2,
2258,4260,21,3,
2259,19623,21,3,
2260,8470,21,3,
2262,9840,11,0,
2263,5170,13,3,
2264,12830,3,0,
2265,19297,13,3,
2266,20427,13,3,
2267,5208,13,3,
2268,20213,21,3,
2271,20346,17,2,
2273,16114,5,0,
2274,6883,10,0,
2275,13279,1,0,
2276,16996,8,0,
